id,name,city,state,stars,review_count,category
K8_YZFwve16cvj84RzS_vQ,Tim Horton,Buffalo,New York,5,4,Sandwiches
YwTtrKCE_9OaMe9xASCLenox,Szechuan Express,Manhattan,New York,1.5,13,#N/A
JPBHpiGDsdaXcfgtEcG1OQ,Avis,Manhattan,New York,2,3,Hotels & Travel
M6KM77IZG9MWxV8_036iUQ,The Alamo,Manhattan,New York,3,3,Tex-Mex
OuP0eBmsGSC8sVxm_x-Wkw,Augusta House,Manhattan,New York,3.5,21,Bars
L_tieGcFMQVSmk7XiA093A,Chine Hot Pot & Noodles,Manhattan,New York,4,89,Chinese
v3dfFnyL6DoagSTy_MeyRQ,Eggsclusif,Waltham,Massachusetts,3.5,27,Restaurants
WaDDm9h-FVhkWSEl0dQdIw,Old Mill Station,Manhattan,New York,3,3,Hotels & Travel
OvqcrNBI-ZjhAbUU6pwvzg,Super Five Foods O-A Vita Pita,Binghamton,New York,2.5,3,Sandwiches
grLN10Kl1W2Jn7CWJTL_lw,Mary Brown's Famus Chicken and Taters,Lake George,New York,3.5,5,Restaurants
F2WYiBmd6R9yoUjCk7_xTQ,Peche Peche Fish & Seafood,Framingham,Massachusetts,2.5,3,Specialty Food
BdHgn-fG1hOGTNkN9kYbVA,Rôtisserie St-Hubert,B0st0n,Massachusetts,3,24,Barbeque
s0IHyfHZIyDdNWV8g7XaMw,Les Chocolats de Chloé,B0st0n,Massachusetts,4.5,23,Chocolatiers & Shops
evTWdlBsQl6EMiVcm0fXww,Bar Cloakroom,B0st0n,Massachusetts,5,53,Nightlife
WeWHgusw0QYnO-BCIz5UCw,Quartier des Spectacles,B0st0n,Massachusetts,5,6,Performing Arts
ExoqgA3aAz6bYidI0DSQvw,California Sandwiches,Manhattan,New York,3.5,10,Sandwiches
7q-xKVw03EwYp3-YLok0Jw,Junction Health,Manhattan,New York,5,9,Doctors
q3AXOAPxwJsSzdUmQHmoYQ,Aldo Shoes,Manhattan,New York,3,8,Shoe Stores
tQWGRIdcblxhZCPI4bGo5Q,Y & E Postal Outlet and Variety,Manhattan,New York,4,3,Post Offices
X_zo7fvTFM7hF-OKzlVyAw,Complexe les Ailes,B0st0n,Massachusetts,3,10,Shopping Centers
nih2SFB62WAMDMy5CGaT7A,Food Basics,Newark,New Jersey,2,6,Food
JluBdtULf0uQADj9xq5YvA,Global Cheese,Manhattan,New York,4,69,Caterers
noxJfNCMRqch77V2eMaCT1,Moe's Deli and Bar,B0st0n,Massachusetts,3,7,#N/A
5JNgIiiVVXClwS6ut_Z9rg,Howard Johnson Hotel Downtown New York - Rochesterville,Manhattan,New York,2.5,15,Hotels & Travel
q9kVbGaUwsalkhyFJdNQ0Q,Aroma Espresso Bar,Manhattan,New York,3,41,Cafes
dAm1ivXeG77XdZvkLbgMFP,B & J Trading Company,Manhattan,New York,4.5,11,#N/A
CuR4Xxu_aHrYD0IGGRdm5Q,South of Temperance,Manhattan,New York,3,49,Restaurants
eLExQY6_KOYaayapWNp5IQ,NCE BBQ,Ithaca,New York,3.5,13,Restaurants
2MMRdPAQDI_6VYQUdIjSzg,Xococava,Manhattan,New York,4,23,Food
TPUYlIDVNRryusMla9UJzA,Budds' Imported Cars,Utica,New York,4,4,Automotive
Zt3Z4xFbV_EUH8nRZWvjtA,The Guitar Shop,Buffalo,New York,5,5,Musical Instrument Services
SWX0K1dpy4fcRq-ktZxmCg,Bistro des Moulins,B0st0n,Massachusetts,3.5,3,Restaurants
nrUoS2wgmJ1LSkFfSlOjvg,Bonimi,Manhattan,New York,4.5,25,Modern European
HhABJq6b4jI3yfKcI6G72Q,Food Basics,Manhattan,New York,2,16,Grocery
7N4_jIwfNZr48OGTjwqF-w,Atlas,Manhattan,New York,4,4,Restaurants
1_rqZz1K5Uoq2RvZlINfgA,Cho Sun Ok,The Bronx,New York,4,195,Restaurants
1dOO-uxiDiI7EftBizeiXg,Poubelle du Ski,B0st0n,Massachusetts,4.5,5,Sporting Goods
7gzCdoL1Zuk-S1Tf55lp4Q,Farrouj Express,B0st0n,Massachusetts,4.5,5,Restaurants
Wpfv64KNkGwMzfo2B_VAuQ,Hunan Style Restaurant,Manhattan,New York,3,5,Restaurants
8MXjK1lhVRhU3yGCUv9qsA,Mean Bao,Manhattan,New York,3.5,74,Chinese
g-E5EXHrke9Y8mLr0_ef3Q,Healing Hands Registered Massage Therapy,Manhattan,New York,4.5,5,Massage
7ZJ_qv18n7nzbry5bsq2Pg,Chuck E. Cheese,Manhattan,New York,3,46,Burgers
qVVTWSAEijA_D-MI3UNpxQ,S'Wok,B0st0n,Massachusetts,4,5,Thai
h5tZgdmxTO5ZnSFVr00pyQ,Hand & Stone Massage and Facial Spa,Brooklyn,New York,4.5,6,Massage Therapy
p2jVil4w4-IlF-arx6EjTg,Prohibition,B0st0n,Massachusetts,3.5,3,Shopping
sJVVPwW8iDow23gEJvyFkQ,RUBS American BBQ,New Bedford,Massachusetts,4,83,Sandwiches
7g03Bv-yYVJHzMD_YKqBQg,Bagel & Co,Manhattan,New York,4.5,13,Breakfast & Brunch
A_BfpD9nY6YFRR5l2_GMMw,Jung Soo Nae,Niagara Falls,New York,4,15,Korean
xgukCbvTpjLsGCxhYkLQcQ,Restaurant  Kyomi,Salem,Massachusetts,3.5,24,Asian Fusion
5JrQA9mgp-OnjUr4I_wOJA,CVS Pharmacy,Manhattan,New York,3,4,Drugstores
8MdS6jgVymIfV0C2yv_IGA,Bamiyan Kabob,Buffalo,New York,4,47,Afghan
MuQ5FaZT2P6zSRB3YEs3Rg,Sapporo Sushi,Manhattan,New York,3,9,Restaurants
PluE17omC-VtH-Qc8h1GTw,Avenue Skin Care,Manhattan,New York,3.5,3,Cosmetics & Beauty Supply
_SK4Tw8SMDt4VRyn3fpUSA,Dreams Hair Salon,Manhattan,New York,4,10,Hair Stylists
w6HDcGMoX11fJiLLPSpAOg,Kebobchi,Binghamton,New York,3.5,3,Pakistani
7Xu_zR6gg4L8-4l47Ntl0Q,Julia's Nails,Manhattan,New York,2.5,10,Nail Salons
RL_tVsQYTwYGgZ0Qw5YRMw,ParScarsdale,B0st0n,Massachusetts,4,4,Dance Clubs
ojPrFPeJqqOKdA6O69HeiQ,Archive,Manhattan,New York,4.5,28,Art Galleries
pWy-sZB1s_-ypb8qydreLQ,Churrasco Portugril,Manhattan,New York,3,33,Restaurants
VRWzDJojknDnVCAfmePO9g,Mr. Lube,Huntington,New York,2.5,3,Automotive
s7pujHNqp89mntixHL7eCg,Helios 1Hour Dry Cleaners,East Rochester,New York,3.5,5,Local Services
ysAq-mQmH017uM--rQml3A,Pizza Depot,Binghamton,New York,2.5,3,Restaurants
Q5aCAdonssPqCb899L3bhA,Blue Sky Supermarket,Lake George,New York,4,14,Grocery
up4vf3T6cptoucNLDutJqw,Food Basics,The Bronx,New York,3.5,6,Grocery
AakkkTuGZA2KBodKi2_u8A,Pho Phuong,Manhattan,New York,3.5,50,Vietnamese
1eSqJ1r2BQUPSeizA6CkGn,Patiala House,Binghamton,New York,4,10,#N/A
LzFiFFhiqiw4fjw4b9SJbQ,Arouch,B0st0n,Massachusetts,4.5,15,Pizza
zwBEMcCVqh8wOXn_sOIfxg,Akiko Sushi,B0st0n,Massachusetts,4,10,Restaurants
nNqQgldcRBkKpjikX9ENNw,Le Gros Jambon,B0st0n,Massachusetts,4,101,Restaurants
LOdeVw1kMh8CLx4mtWvX4Q,Jack Saloon,Haverhill,Massachusetts,2.5,10,Restaurants
BcQngodAj1QPUXDd1M_g0g,Frou Frou Vintage,Manhattan,New York,4.5,4,Shopping
8BcxfqJyNBsaHygLT291mA,Pistolero,B0st0n,Massachusetts,4,8,Nightlife
yVAsYV9p1B6TJXNXOL9KSQ,Longo's,Utica,New York,4,7,Food
IGwZWouXEVfq_iB6lLCnrg,A Touch of Paradise,Huntington,New York,2.5,5,Hair Removal
dumO6I2X9g6dv_70NDWkmw,Raku Ramen & Izakaya,The Bronx,New York,3,63,Japanese
aXvnz_IyPLmwMjhb58jOJQ,Ôzeu & O'Boeuf,B0st0n,Massachusetts,3.5,17,Breakfast & Brunch
GfAVgsJaKRoaQ0LrYXIRLQ,Hi-Tech Video Games,Manhattan,New York,3.5,7,Videos & Video Game Rental
SCXANH5zhmonSxoGihl-zg,HK Garden,Manhattan,New York,4,19,Restaurants
YIW9EccX6isxy5NE6D5wSQ,Flavours of Italy,Ithaca,New York,4.5,11,Pizza
cjHWG01xVcJwk3Z230O1Hw,Prochilo Bros Auto Collision,Manhattan,New York,4,18,Automotive
zda8UmgLZMnDGbu-raxZaw,Commerce Bar Gastronomique,B0st0n,Massachusetts,3.5,17,Gastropubs
ujgXdPK2iXNeYpEO9wQ0Cg,Baskin-Robbins,B0st0n,Massachusetts,3.5,12,Ice Cream & Frozen Yogurt
deQWVXDkdJcPAdnCroN61w,Il Carne Vino,B0st0n,Massachusetts,2,3,Restaurants
luMwg1cXaPPWOUdqJlUOzw,Chuan Xiang Qing,B0st0n,Massachusetts,2.5,3,Chinese
Zx-rz7D4DOT8Kmx97LFAjw,Ronnie's Local 069,Manhattan,New York,3.5,60,Bars
iQJ0IvKNbOh_6DSkUCv9dQ,Marcel's Bistro,Manhattan,New York,2.5,29,French
uFR3usTqHIyzw4kxU7rjOA,La Prep,B0st0n,Massachusetts,2.5,3,Salad
wMhovVi6ToUtVoP-YxmsOA,Avesta Resto Café,B0st0n,Massachusetts,3.5,61,Restaurants
uD1k76iz6c3h4doO4o7yIQ,Adamar Diamonds,Manhattan,New York,5,3,Jewelry Repair
MZgIUrRRF3AuTLzbSgGEIw,Tinnels West Indian Take-Out,Binghamton,New York,3.5,16,Pakistani
MVBCWXTDtU8C1Qh5mMNSKA,Gold Mark Chinese Cuisine,The Bronx,New York,2.5,46,Chinese
Vkl5QgIfpi6fS-Xox1EOug,Les Enfants Terribles,Cambridge,Massachusetts,3,28,French
9rdkkaK68TpTt0TQC5w7Qw,Wallace Espresso,Manhattan,New York,4,4,Cafes
tTC2xUWC5UOqh_zuIEAYcg,KFC,The Bronx,New York,3,22,Comfort Food
1xBI6EhPAwtZHQhzAAEAxQ,McDonald's,Buffalo,New York,3,3,Restaurants
03gc5odFyYkFMB8fWGBMQQ,Good Day Hairshop,Manhattan,New York,3.5,25,Beauty & Spas
gISrxk4A5dfrjDivkC-L-Q,Douce France,Manhattan,New York,4,49,Restaurants
t4QsZYXgOGR7nMQuTKO_pg,Mamma Mia Trattoria,Queens,New York,3,7,Italian
TrHvPKXoGyts5v2kVyVkHg,Théâtre Fairmount,B0st0n,Massachusetts,4,10,Performing Arts
ay0olTNhy6z0XEKgWR6fTQ,The Mad One Barbershop Uptown,Manhattan,New York,2,6,Barbers
JDWhkcJHNGX-KY0bOLcodQ,Shark's Fin City,The Bronx,New York,2.5,9,Restaurants
tDjYWt7-6qLorIem1-SQlg,Yellow Chilli,Binghamton,New York,3.5,7,Indian
twJd5gc9wYV630rjsbgGiA,Jimmy the Greek,Buffalo,New York,2.5,10,Greek
MEWuqvpyDLoVlB8Qqz1GuQ,Le Blanc Nails Bar,Manhattan,New York,4.5,8,Nail Salons
JHgXN5L2e_hYqQ_pla6zNg,Gelato Mio,B0st0n,Massachusetts,4,4,Ice Cream & Frozen Yogurt
pVL-w3PYQu7LRy_D-4rlQQ,Real Tan,Elmira,New York,4.5,5,Tanning
1RaqclhYT9KkJ4eznsI86Q,Bâton Rouge,Beverly,Massachusetts,3.5,11,Seafood
0owIRP_z5RcYKKmh5RnD7A,Cabane Hot-Dogs,B0st0n,Massachusetts,4,8,Specialty Food
DmqgxtZD8AuiAnfOSdIkAQ,Le Caveau Szechwan,B0st0n,Massachusetts,4,5,Ethnic Food
KxlkLRpb9gSTL1S6UnFXzw,Harbourside Fish and Chips,Binghamton,New York,5,6,Seafood
__G0Ug3CK2yCDdQLYpd0ww,LV spa,B0st0n,Massachusetts,3,6,Beauty & Spas
HiAARrvWFZYzp1NMAtKxQQ,Orange Snail,Brooklyn,New York,3,5,Caribbean
JFL_1v9yycRX0wEMCraU0A,Curry's Art Store,Manhattan,New York,4,14,Art Supplies
v3gSujyy-PB8q9pSqot2Rg,Sheraton Gateway Hotel in New York International Airport,Manhattan,New York,3,38,Event Planning & Services
9vLGuYpCoV9Od2b7hoBPrg,Detroit Eatery,Manhattan,New York,3.5,36,American (Traditional)
XyJFzd8Ftw9hzzWSBUEIMw,BLS International Services,Manhattan,New York,2.5,8,Public Services & Government
hbQKqSNzOpaJFqDmXry23A,SVP Sports,Brooklyn,New York,3,3,Shopping
VYkosZRlRjStOFqIB62orQ,Shaxian Delicacies,Manhattan,New York,4,7,Restaurants
Vzx5hH_qZ9Uf2O7COjdfFg,Mifune Japanese Cuisine,The Bronx,New York,3.5,11,Japanese
6XqDdv39IPFyxXMKZomkyg,Goodwill Industries,Newark,New Jersey,3,5,Shopping
61GK4EGXBd4uha_2unicNw,Acquolina Ristorante,Manhattan,New York,3,11,Italian
ZKQzDL2NB1Q6vxdT6FhSEw,Curry's Art Store & Art Supplies,The Bronx,New York,4.5,8,Arts & Crafts
TlbqXr-rQyuXkL34DUn94A,Workbridge Associates,Manhattan,New York,5,3,Professional Services
7cULS2ATRXy0IEWKYaVJcQ,Librairie Mona Lisait,B0st0n,Massachusetts,2.5,11,Books
ijf9tBHePS0hpZ9GdZwz8g,Crux Comptoir,Haverhill,Massachusetts,5,4,Juice Bars & Smoothies
78qDAXntkxbmbiMdfbUJiw,Mitra Hot Yoga,Manhattan,New York,3.5,24,Beauty & Spas
igDvmuH2LBLKbv6qyqLYcA,Hunt Pub At Hogan's Inn,Albany,New York,4.5,3,Nightlife
FQHwUBCrdHctmRzPJs2Mbw,Walkers Wine Bar & Grill,Buffalo,New York,3.5,34,Live/Raw Food
R_wQkUJHfAMxCSqgW3qXKQ,Tako Japanese Restaurant,Utica,New York,4,3,Japanese
ZtPzdwBq1dQaUIQnPKa-Qw,Fit For Life,Manhattan,New York,2,6,Restaurants
04Wrnzmsm9cHAg2dSn0-Hg,American Appliance Source,Manhattan,New York,2.5,4,Shopping
iHYOjRlvDc10mw45vGGYbg,Restaurant Le Tour De Ville,B0st0n,Massachusetts,3,4,French
_6agShdUe17ftw_xHo26IA,Poulet Bronzé,B0st0n,Massachusetts,3.5,22,Fast Food
pvcEAF7v6heTC0aFXogHYA,La Quina Rotisserie,Manhattan,New York,4.5,8,Latin American
GoOkCxPFM5i5lxHgFQMj1w,Asian Legend,Manhattan,New York,3,50,Food
1RFIVcZYV77tGIwVVGGClw,More Than Pies,Manhattan,New York,4.5,3,Restaurants
Lwyv8yLPuSDX7_MWGIQWHg,Bar Häagen-Dazs,Manhattan,New York,4,11,Ice Cream & Frozen Yogurt
Cz43OfHfsodN7Dk4SdTt1Q,Spigolo Ristorante,Oneonta,New York,3,5,Restaurants
CLFJVwIe1DCeXJXZH07iZA,Gourmet Chez Toi,B0st0n,Massachusetts,5,3,Event Planning & Services
aacD7IqTzbK1tTMpBf0CCQ,Busters by the Bluffs,Newark,New Jersey,4.5,8,Pubs
e7hLWm0qh_2b__dLx49r9g,The Maids' Cottage,Queens,New York,4.5,28,Bakeries
qcf0IFL24hBl0gUw77llyA,Ben Sherman,Manhattan,New York,2.5,3,Shopping
OLJ_Y8i0HkH_mgO1Ql3pdQ,Matsuno,Framingham,Massachusetts,3.5,16,Restaurants
TQThjWCkjU-qMZfYSk20kA,Harbor Fish and Chips,Manhattan,New York,3.5,17,Restaurants
hn4Pk40aKTniyYtRwhflpQ,Taftan Kebab,Niagara Falls,New York,4,28,Ethnic Food
oKZPgeCOxnVSxudYcn1OtQ,Cibo Wine Bar,Manhattan,New York,3.5,227,Italian
F0Ultpa6JtoHGXK5sLfQoQ,Something Sweet 4 U,Binghamton,New York,2.5,7,Imported Food
aUuUWz8P27VwX37BQEeWqg,Gourmand d'Asie,Haverhill,Massachusetts,4,3,Chinese
2rhovS8CHOSr8VXPHsJrNA,Rococoa,Manhattan,New York,5,3,Desserts
b13cpT8r7F-7rAas19pYzg,South Street Burger,Brooklyn,New York,3,30,Restaurants
U_HTXIeGY64vdmuaTWfevg,The Home Depot,Utica,New York,2.5,3,Auto Repair
P7u1eMWVVwog2FGyTQ2vvA,Danier Factory Outlet,Rochester,New York,4,5,Leather Goods
kktb-uIc2YjNWOdbW4ktCg,Delina Restaurant,Manhattan,New York,4,24,Fast Food
eWPCHrPKJDZUqaHWv2EB3A,Rob's No Frills,Manhattan,New York,3,18,Grocery
Vi6B2DYOuLiTRSaCQhxQ1w,Poutine Machine,Manhattan,New York,2.5,4,Food Trucks
r03BNov4Uyul5bJzlgWdJQ,That's Italian Ristorante,Niagara Falls,New York,4,49,Salad
EPb3FWs3mxQLUjGeMNP0SQ,Brasserie 701,B0st0n,Massachusetts,3,97,Lounges
X2bUZ2udFByvLlKs0FUMYw,Boswell,B0st0n,Massachusetts,4.5,23,Restaurants
PYfewaNPrfF3BDAVEqvR7A,Dazzling Modern Restaurant and Bar,Manhattan,New York,3.5,41,Nightlife
T8npqHg1fPp4P8JE3E16sw,The Royalton,Oneonta,New York,2.5,3,Event Planning & Services
y-98vDrcc8du8hy6Pg9Epg,Brick,Salem,Massachusetts,1.5,6,Electronics
EiUieVtLqYA_x4hyboJkFA,Marche Thai Hour,B0st0n,Massachusetts,3.5,4,Grocery
0ElUIheTgU5Q5aqVftIJZA,Little Burgundy,B0st0n,Massachusetts,3,4,Shopping
f6mtvDGYQaYR4YTP7VjGNw,Active Green + Ross Tire & Auto Centre,Poughkeepsie,New York,3.5,6,Automotive
r3xrhcmsyBoQl4C3RMSTrA,Wind Mobile,Utica,New York,3,4,Mobile Phones
y1Tx1Nyqbmxat_AiSpcYxA,Toben Food By Design,Manhattan,New York,4,3,Event Planning & Services
O7tw5TKampTgX88fNSA51w,Nadege Patisserie,Manhattan,New York,4,42,Desserts
wPLDHMk_P6ZaVy223J7Vxg,Olliffe,Manhattan,New York,3.5,5,Specialty Food
eO20rSFp92cb_61SAJ_Sgg,Pho Ginger,Buffalo,New York,3.5,16,Vietnamese
Tfb0k0UCxMhOe-YvspX3Pg,Woodbine Beach,Manhattan,New York,4,11,Active Life
xMbr0C6EuvaDEhDXWTFUzg,KoJa Restaurant,Manhattan,New York,4,63,Sushi Bars
H4QwyOb7aeDnSt8dyXvRLg,Melanie Lyne,Manhattan,New York,2.5,5,Fashion
cPAVcmanexdCPzwGpy5ZVg,Palermo Bakery,Manhattan,New York,4,7,Food
cfRhPXuHrYzWNvut5q9n3w,Tiffany & Company,Manhattan,New York,3.5,16,Shopping
nC1SDVfPR65eSQBSBoDQDw,Nasib's,Newark,New Jersey,4,44,Halal
lfIihPuqUd3t0EIrjlcTwQ,Rus-Teak,Manhattan,New York,4,4,Home & Garden
loS1AHV16qO1vxy2qTMZ2g,MacMillan Orchards,Huntington,New York,4.5,3,Specialty Food
H5M7VSequiTztXXdQLcEEQ,Johnny Rockets,Manhattan,New York,2.5,46,Burgers
TFIk886eBb3tLc4XFWyiqw,Maison FreshMint,Boston,Massachusetts,3.5,8,Food Delivery Services
XF6GjGQE1RuYRscIi9rxKw,Extreme Pita,Manhattan,New York,3,10,Sandwiches
572rJsNibmJFx3vaWvbJQw,Philthy McNasty's Sports Pub,Utica,New York,2.5,9,Bars
n0JifoI1yWxaBiv7VLRc4Q,The Bronx Ribfest and Music Festival,The Bronx,New York,3.5,18,Festivals
tySM6WgaryrSQ0nwwz6oOQ,Shish,Manhattan,New York,4,4,Mediterranean
4Xnt27bG3pFYv-FpQWsuCw,Gage Park,Binghamton,New York,4,7,Playgrounds
I19KjkRDk4oJ8J2a9Ur2FA,Gordo EX Cafe,Manhattan,New York,3.5,26,Restaurants
LBHbyID7tcaGszznHtnCrw,JOEY,Manhattan,New York,3.5,348,Restaurants
17fB9l8NWZRWDbbAs8iqtw,Grand Central Station,Manhattan,New York,3.5,3,Hotels & Travel
MR0jXmXfvt_PW8nUm5Oeeg,Chicken'licious,Manhattan,New York,4,5,Comfort Food
Hdel58FZ3HEoKLvaNl-8Qw,Sephora,Queens,New York,3,4,Hobby Shops
FROm6x3Sme7dZPmOpwC4MQ,Athlete's Care Sports Medicine Centres,Manhattan,New York,4,3,Massage Therapy
25L1kb22h6EE2Bc-7V-uwA,Auxiliary Crossfit,Manhattan,New York,5,3,Gyms
ZZF5iqlKFBWJSGSZzWHMzA,Lucky Red,Manhattan,New York,3.5,79,Restaurants
JhQyOcVCkzNANOXgrbW11A,Japas,Manhattan,New York,3,40,Tapas Bars
gMU-G4giZYeUT8kAa38SCw,Dann Sushi,B0st0n,Massachusetts,4,18,Sushi Bars
VdUnqNqNfO_73j029PmdPg,Mep Digital Printing & Design,Manhattan,New York,5,3,Graphic Design
nGaHAOp191884-yx5CHHCg,Carmine's Tuscany Grill,Brockton,Massachusetts,3,6,Restaurants
JvnKu29ZPijOtEwtctbA-g,The Low Carb Grocery,The Bronx,New York,4.5,15,Food
LtbuQJJn9pRhNf9BqGuNBQ,Starbucks,Elmira,New York,3.5,11,Coffee & Tea
lmj1ygbylscxuuUCUDdEGQ,Scarsdale Country Day Spa,Ithaca,New York,5,4,Beauty & Spas
6ye29lMLsIJIF0CzsfjJ5g,ABC Driving School,Buffalo,New York,3,4,Driving Schools
te5Xk-DB_b3Da5aVDaKJjw,Go Play Indoor Playground,Ithaca,New York,2,4,Playgrounds
dloMNbqt1o5YBAq1N1lI6w,The Skin Klinic,Manhattan,New York,4.5,8,Health & Medical
H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Manhattan,New York,3,9,Italian
lphAkoJB5knD9rNn5MCLZQ,Colour Lab,Manhattan,New York,1.5,7,Hair Salons
0FH5h58Qls1VIuXh5QORlg,El Sol Mexican Art Cafe,Manhattan,New York,3,41,Mexican
8igSEuGdCMLFrwwXgU38kg,Lee's Wok,The Bronx,New York,3.5,5,Chinese
N2NgijnhDThp-EixO9BfKw,Talise,Brooklyn,New York,4,4,Restaurants
Hd2BWbHGecB11CRo5v7X9g,Your Mail Business Centre,Manhattan,New York,5,4,Printing Services
oOGLDf2rzeCPS7UQ8hhPlQ,SU&BU,Manhattan,New York,4,93,Sushi Bars
LxAlW2Dk9RWJFd68XaqOdQ,Circus Books and Music,Manhattan,New York,4,11,Vinyl Records
3MJ1rPjbdUGCDCy8o41cxQ,Hôtel le Crystal,B0st0n,Massachusetts,4,55,Hotels & Travel
tpOStoyngCFJYGtyvxOPmA,Restaurant Soupebol,Pittsfield,Massachusetts,3.5,9,Restaurants
lI-whHdtCPekZawB3s0Qbg,Think Fitness Studios,Manhattan,New York,5,4,Active Life
Vji_YCoJBoDTPkKy_Dmq7g,EDO,The Bronx,New York,3.5,12,Asian Fusion
fCkfyCr1gFczZC816a9pOA,Spoon & Fork,Poughkeepsie,New York,3,137,Restaurants
CgyzY1Xk3yWwAjYCtEEE3w,Martino Brothers Collision,Rochester,New York,2,5,Automotive
7K1i-fIbGgNjJwzomoD04w,Vivalia Bistro Express,B0st0n,Massachusetts,5,3,Vegetarian
Lzr34VkDJQ6l8oWq9MptAA,Sushi Sky Japanese Restaurant,Manhattan,New York,3,117,Restaurants
pbt-wWuOE2Kp4rvz57Bdvg,Symphony Diamonds,Manhattan,New York,3.5,3,Jewelry
Cew9RRnuldbqaL3MW6p1wg,Greenwood Smokehouse BBQ,Manhattan,New York,3.5,120,Southern
bCOe_-9xxTebv7QIFxdHxw,The Home Depot,Newark,New Jersey,3,4,Department Stores
1PY66FSWslYJarQlXx4b_w,Icehouse,B0st0n,Massachusetts,3.5,124,Restaurants
Dwh4VnfaSgOB8wngPhVrLA,Discovery District,Manhattan,New York,4.5,5,Arts & Entertainment
rkF_WvWIHqM1TfYtoPTvNw,Sushi Rock,Manhattan,New York,3,65,Restaurants
skXRRi56BCmHbcai1ME8fw,Presse Cafe,B0st0n,Massachusetts,2.5,5,Food
JE8FVuAJgoPVwou6NzYe3g,Starbucks,Manhattan,New York,5,3,Food
yQ9ozRnd33UYff2uMQhbTg,La Cardeline,B0st0n,Massachusetts,5,3,Food
SGld6m1YYDDmQ_KxWAbd4Q,New York Island Ferry,Manhattan,New York,4,40,Public Transportation
q2_TjBG98dsaXs2cGx5KyA,Queens Quay Hair Design & Esthetic,Manhattan,New York,3.5,3,Beauty & Spas
NuxrRTI2IM_vMk11vKA1ZQ,Harvey's Restaurants,Poughkeepsie,New York,3,3,Restaurants
F00_MPv3zG2iQuT_lJ7dBg,The Big Guy's Coffee Shop,Manhattan,New York,3.5,6,Coffee & Tea
BX9Q8pT8bLsqWWZIJoBs9g,Riverdale Park West,Manhattan,New York,5,9,Active Life
z8H4Mdzl4jS9pYswj6Jf9w,Buca Rochesterville,Manhattan,New York,3.5,112,Italian
pw167x7bLW5t6N2WHjroZA,Barnsteiner's,Manhattan,New York,3.5,31,Restaurants
hclsSmP0NoQSBVKuEXSCNg,SickKids,Manhattan,New York,5,8,Pediatricians
LiEx831W0T_Fx2M9-m42eg,Pizza Hut,Newark,New Jersey,3,4,Pizza
f1FXt0nLebUikFawu_V3PA,McDonald's,Newark,New Jersey,4.5,3,Restaurants
wEkoHhJAfKeGXUehPg_L-g,Harlots Hair Salon,Manhattan,New York,4.5,6,Beauty & Spas
iDCAMAg7XPBx2g-82AIsgg,Scarsdale Place,Manhattan,New York,4,27,Restaurants
iK6KWjBtRioorI5HGpPeVQ,SUNNY City College,Manhattan,New York,3.5,5,Bookstores
-13A6Y3NJYG0u5uEUAdoAQ,Le Spot St-Denis,B0st0n,Massachusetts,3.5,3,Flowers & Gifts
Kz-7-oEnWa6_SsH3omi-yw,Fameux Viande Fumee Et Charcuterie,B0st0n,Massachusetts,3.5,40,American (Traditional)
3a9Hw1932ut0XMAZKC1e2A,Image Xpress,Manhattan,New York,4,3,Mass Media
YSaf1x4Ik6nH2GsIa2DCvg,South Sea Chinese Foods,Manhattan,New York,2.5,6,Restaurants
_MO8Ja3kG6vSTJCGECya_Q,La Colonie Thai,Taunton,Massachusetts,5,3,Restaurants
xbkyyIlylQJeAI_I8iK9yg,Nail Deco & Spa,Manhattan,New York,3.5,3,Skin Care
oIbxs2YL399SGXdcScyVPg,7-Eleven,Manhattan,New York,2.5,3,Convenience Stores
o10HWCwBFbptlbIxgL4T5Q,The Grill Brothers,Manhattan,New York,2.5,5,Burgers
MZNrlYIMt2FwcdEH33_EHw,Golden Lotus Chinese Cuisine,Ithaca,New York,3.5,7,Restaurants
UlktnEI785XfJ7FC_SwiBw,Bloor Fruit Market,Manhattan,New York,4.5,31,Grocery
MF7UkOk5iPa3yhGvvgwPJQ,Restaurant Kamela,B0st0n,Massachusetts,4.5,6,Moroccan
vnIdWzIB2W4j9cDcd6tHAQ,La Revolucion,Manhattan,New York,3.5,45,Mexican
Rd2dzpMw_iHh8zeMuL2TWQ,Zem-One,Buffalo,New York,3,13,Thai
uhlZlcSAdBvUQDp37Fb9NQ,Avenue Seafood,Brooklyn,New York,4,7,Food
67tHFfOTunPUJMgJ_Huq_Q,Omi Sushi,Niagara Falls,New York,3,4,Japanese
pwnz4O5LFxv2OBEy0UCjtw,Sophie Mon Petit Cafe,Manhattan,New York,3,14,French
RjZP38S11LqnPcoMxHESug,Burro Burrito,Manhattan,New York,4,37,Mexican
e9smQsCHC7-ghr_7fWz4Mw,Lamb Kebab - Savory Chinese Crepes,Manhattan,New York,4,13,Restaurants
SeJBr1v-PzO0jalUoU4WvA,Koodo Store,Manhattan,New York,2.5,4,Shopping
I3g19_AfRy2pCfu8XZOh1w,Mako Espresso Bar,Manhattan,New York,3,3,Food
8m8flB_cNJseSHQcok7r-A,The Calm,Manhattan,New York,5,12,Physical Therapy
SeGmGvFWi58zGOq1O4953Q,Amazing Thai,Niagara Falls,New York,4,7,Restaurants
