_purchase_id,purchase_id,customer_id,product_id,product_item ,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type,purchase_date
598,333,333,333,Shirt,86,2-Day Shipping,Yes,Yes,Credit Card,2024-02-22
599,334,334,334,Sweater,64,Standard,Yes,Yes,Bank Transfer,2024-01-20
601,335,335,335,Blouse,46,Next Day Air,Yes,Yes,Credit Card,2024-09-14
602,336,336,336,Sweater,85,Standard,Yes,Yes,Venmo,2024-03-23
603,337,337,337,Hat,81,Express,Yes,Yes,PayPal,2024-11-21
604,338,338,338,Sweater,59,2-Day Shipping,Yes,Yes,Bank Transfer,2024-01-27
605,339,339,339,Hoodie,79,Express,Yes,Yes,Cash,2024-02-09
607,340,340,340,Shorts,33,2-Day Shipping,Yes,Yes,Credit Card,2024-05-05
608,341,341,341,Shorts,47,Express,Yes,Yes,Venmo,2024-06-26
609,342,342,342,Hat,20,Store Pickup,Yes,Yes,Debit Card,2024-06-27
610,343,343,343,Coat,36,Next Day Air,Yes,Yes,Credit Card,2024-03-20
611,344,344,344,Sandals,39,Next Day Air,Yes,Yes,Venmo,2024-08-12
613,345,345,345,Skirt,71,Standard,Yes,Yes,Debit Card,2024-02-24
614,346,346,346,Shoes,59,Next Day Air,Yes,Yes,Bank Transfer,2024-01-08
615,347,347,347,Jeans,50,Next Day Air,Yes,Yes,Cash,2024-03-27
616,348,348,348,Sandals,41,Store Pickup,Yes,Yes,PayPal,2024-10-03
617,349,349,349,Blouse,59,Free Shipping,Yes,Yes,PayPal,2024-11-16
619,350,350,350,Hat,87,2-Day Shipping,Yes,Yes,Bank Transfer,2024-12-05
620,351,351,351,Sweater,68,2-Day Shipping,Yes,Yes,Bank Transfer,2024-05-18
621,352,352,352,Skirt,90,Standard,Yes,Yes,Debit Card,2024-01-05
622,353,353,353,Jeans,71,Next Day Air,Yes,Yes,Cash,2024-11-08
623,354,354,354,Sneakers,64,Store Pickup,Yes,Yes,Debit Card,2024-09-19
625,355,355,355,Jewelry,76,Free Shipping,Yes,Yes,Venmo,2024-09-06
626,356,356,356,Jewelry,42,2-Day Shipping,Yes,Yes,PayPal,2024-09-12
627,357,357,357,Pants,80,Standard,Yes,Yes,Cash,2024-04-20
628,358,358,358,Belt,56,Standard,Yes,Yes,Credit Card,2024-03-24
629,359,359,359,Hat,25,Express,Yes,Yes,Credit Card,2024-07-17
631,360,360,360,Sneakers,74,Store Pickup,Yes,Yes,Credit Card,2024-12-09
632,361,361,361,Pants,30,Standard,Yes,Yes,Debit Card,2024-07-08
633,362,362,362,T-shirt,96,Free Shipping,Yes,Yes,Cash,2024-05-05
634,363,363,363,Sneakers,64,Free Shipping,Yes,Yes,Venmo,2024-11-02
635,364,364,364,Shorts,88,Free Shipping,Yes,Yes,Bank Transfer,2024-12-11
637,365,365,365,Shoes,88,Free Shipping,Yes,Yes,Venmo,2024-08-24
638,366,366,366,Gloves,88,Standard,Yes,Yes,PayPal,2024-08-04
639,367,367,367,Socks,36,Store Pickup,Yes,Yes,Venmo,2024-05-07
640,368,368,368,Dress,40,Store Pickup,Yes,Yes,Bank Transfer,2024-03-12
641,369,369,369,Handbag,39,Standard,Yes,Yes,Cash,2024-03-21
643,370,370,370,Belt,40,Store Pickup,Yes,Yes,PayPal,2024-06-08
644,371,371,371,Scarf,34,Express,Yes,Yes,PayPal,2024-01-12
645,372,372,372,Sneakers,83,2-Day Shipping,Yes,Yes,PayPal,2024-02-07
646,373,373,373,Sweater,85,Standard,Yes,Yes,Debit Card,2024-06-09
647,374,374,374,Coat,27,Express,Yes,Yes,Venmo,2024-07-20
649,375,375,375,Jewelry,78,Store Pickup,Yes,Yes,Bank Transfer,2024-04-01
650,376,376,376,Sunglasses,32,Standard,Yes,Yes,Debit Card,2024-08-02
651,377,377,377,Shoes,51,Express,Yes,Yes,Venmo,2024-09-09
652,378,378,378,Scarf,32,Standard,Yes,Yes,Credit Card,2024-03-04
653,379,379,379,Dress,62,Next Day Air,Yes,Yes,Credit Card,2024-01-27
655,380,380,380,T-shirt,29,2-Day Shipping,Yes,Yes,Debit Card,2024-11-06
656,381,381,381,Backpack,69,Store Pickup,Yes,Yes,Bank Transfer,2024-09-24
657,382,382,382,Jewelry,25,Store Pickup,Yes,Yes,Credit Card,2024-02-07
658,383,383,383,Jeans,76,Store Pickup,Yes,Yes,PayPal,2024-02-10
659,384,384,384,Sunglasses,77,Standard,Yes,Yes,PayPal,2024-11-02
661,385,385,385,Sweater,33,2-Day Shipping,Yes,Yes,Venmo,2024-10-24
662,386,386,386,Shorts,93,Next Day Air,Yes,Yes,Credit Card,2024-10-08
663,387,387,387,Jewelry,39,Express,Yes,Yes,PayPal,2024-03-15
664,388,388,388,Coat,93,Store Pickup,Yes,Yes,PayPal,2024-08-19
665,389,389,389,Handbag,82,Store Pickup,Yes,Yes,PayPal,2024-08-20
667,390,390,390,Boots,42,Standard,Yes,Yes,Bank Transfer,2024-04-21
668,391,391,391,Gloves,71,2-Day Shipping,Yes,Yes,PayPal,2024-02-10
669,392,392,392,Sweater,86,Standard,Yes,Yes,Cash,2024-03-10
670,393,393,393,T-shirt,82,Next Day Air,Yes,Yes,Credit Card,2024-03-27
671,394,394,394,Shoes,65,Standard,Yes,Yes,PayPal,2024-10-01
673,395,395,395,Scarf,29,Store Pickup,Yes,Yes,Debit Card,2024-03-28
674,396,396,396,Sneakers,65,Store Pickup,Yes,Yes,PayPal,2024-01-21
675,397,397,397,Dress,88,Standard,Yes,Yes,Bank Transfer,2024-09-09
676,398,398,398,Belt,46,Free Shipping,Yes,Yes,Cash,2024-09-26
677,399,399,399,Boots,67,Free Shipping,Yes,Yes,Debit Card,2024-02-07
679,400,400,400,Scarf,35,2-Day Shipping,Yes,Yes,Debit Card,2024-10-20
680,401,401,401,Boots,66,Free Shipping,Yes,Yes,PayPal,2024-02-22
681,402,402,402,T-shirt,91,Standard,Yes,Yes,Cash,2024-11-03
682,403,403,403,Backpack,78,Express,Yes,Yes,PayPal,2024-10-03
683,404,404,404,Sneakers,45,Next Day Air,Yes,Yes,Bank Transfer,2024-01-15
685,405,405,405,T-shirt,93,Store Pickup,Yes,Yes,Credit Card,2024-04-11
686,406,406,406,Jeans,74,Standard,Yes,Yes,Cash,2024-08-02
687,407,407,407,Gloves,55,Express,Yes,Yes,Cash,2024-03-13
688,408,408,408,Hoodie,76,Next Day Air,Yes,Yes,Credit Card,2024-05-24
689,409,409,409,Sneakers,66,Express,Yes,Yes,Cash,2024-05-12
691,410,410,410,Shorts,51,2-Day Shipping,Yes,Yes,Bank Transfer,2024-01-19
692,411,411,411,Sweater,26,2-Day Shipping,Yes,Yes,Credit Card,2024-04-18
693,412,412,412,Jeans,29,Express,Yes,Yes,PayPal,2024-07-08
694,413,413,413,Jacket,74,Store Pickup,Yes,Yes,Bank Transfer,2024-08-19
695,414,414,414,Jewelry,99,Free Shipping,Yes,Yes,Cash,2024-08-16
697,415,415,415,Backpack,88,Store Pickup,Yes,Yes,Debit Card,2024-12-17
698,416,416,416,Coat,31,Express,Yes,Yes,Bank Transfer,2024-02-05
699,417,417,417,Belt,55,Free Shipping,Yes,Yes,Bank Transfer,2024-03-17
700,418,418,418,Sandals,81,Free Shipping,Yes,Yes,Debit Card,2024-11-18
701,419,419,419,Sweater,73,Standard,Yes,Yes,Venmo,2024-04-07
703,420,420,420,Shorts,91,Free Shipping,Yes,Yes,Credit Card,2024-02-23
704,421,421,421,Socks,54,Free Shipping,Yes,Yes,Debit Card,2024-05-02
705,422,422,422,Shirt,40,Standard,Yes,Yes,Cash,2024-12-07
706,423,423,423,Pants,59,Store Pickup,Yes,Yes,Debit Card,2024-09-21
707,424,424,424,Scarf,26,Store Pickup,Yes,Yes,Credit Card,2024-05-27
709,425,425,425,Sweater,23,Standard,Yes,Yes,PayPal,2024-12-12
710,426,426,426,Jeans,87,Store Pickup,Yes,Yes,Credit Card,2024-02-23
711,427,427,427,Pants,71,Express,Yes,Yes,Credit Card,2024-12-08
712,428,428,428,Backpack,91,Store Pickup,Yes,Yes,Credit Card,2024-02-25
713,429,429,429,Coat,64,Free Shipping,Yes,Yes,Debit Card,2024-12-21
715,430,430,430,Sandals,94,2-Day Shipping,Yes,Yes,Cash,2024-12-18
716,431,431,431,Shirt,40,Store Pickup,Yes,Yes,Debit Card,2024-08-03
717,432,432,432,Hat,76,Store Pickup,Yes,Yes,Cash,2024-12-18
718,433,433,433,Shirt,86,Free Shipping,Yes,Yes,Venmo,2024-10-15
719,434,434,434,Skirt,92,Store Pickup,Yes,Yes,Credit Card,2024-09-11
721,435,435,435,Shoes,52,Store Pickup,Yes,Yes,PayPal,2024-05-21
722,436,436,436,Coat,28,Next Day Air,Yes,Yes,Bank Transfer,2024-02-02
723,437,437,437,Pants,46,Free Shipping,Yes,Yes,Bank Transfer,2024-06-15
724,438,438,438,Jewelry,50,Next Day Air,Yes,Yes,PayPal,2024-08-26
725,439,439,439,Belt,23,Express,Yes,Yes,Credit Card,2024-12-12
727,440,440,440,Jacket,50,Free Shipping,Yes,Yes,Cash,2024-08-28
728,441,441,441,Shirt,89,Store Pickup,Yes,Yes,Debit Card,2024-12-24
729,442,442,442,Hoodie,81,Standard,Yes,Yes,Credit Card,2024-01-17
730,443,443,443,Sunglasses,69,Store Pickup,Yes,Yes,Credit Card,2024-11-18
731,444,444,444,Sunglasses,67,Free Shipping,Yes,Yes,PayPal,2024-07-26
733,445,445,445,Dress,20,Store Pickup,Yes,Yes,Debit Card,2024-08-08
734,446,446,446,Boots,29,Standard,Yes,Yes,Venmo,2024-10-13
735,447,447,447,Shirt,74,Store Pickup,Yes,Yes,Venmo,2024-07-08
736,448,448,448,Shorts,82,Standard,Yes,Yes,Bank Transfer,2024-05-01
737,449,449,449,Gloves,23,Next Day Air,Yes,Yes,Bank Transfer,2024-08-13
739,450,450,450,Jewelry,45,2-Day Shipping,Yes,Yes,Bank Transfer,2024-07-06
740,451,451,451,Boots,21,Store Pickup,Yes,Yes,Credit Card,2024-07-24
741,452,452,452,Jewelry,31,Express,Yes,Yes,Credit Card,2024-08-01
742,453,453,453,Pants,45,Express,Yes,Yes,PayPal,2024-08-06
743,454,454,454,Jewelry,56,Next Day Air,Yes,Yes,Credit Card,2024-02-11
745,455,455,455,Jacket,97,Next Day Air,Yes,Yes,Cash,2024-08-24
746,456,456,456,Blouse,100,Store Pickup,Yes,Yes,Debit Card,2024-11-28
747,457,457,457,Blouse,96,2-Day Shipping,Yes,Yes,Credit Card,2024-10-09
748,458,458,458,Gloves,99,Next Day Air,Yes,Yes,Debit Card,2024-05-27
749,459,459,459,Shorts,91,2-Day Shipping,Yes,Yes,PayPal,2024-02-03
751,460,460,460,Hat,30,Standard,Yes,Yes,PayPal,2024-02-25
752,461,461,461,Shoes,65,Store Pickup,Yes,Yes,Bank Transfer,2024-06-04
753,462,462,462,Boots,93,Express,Yes,Yes,Venmo,2024-02-20
754,463,463,463,Jacket,81,Express,Yes,Yes,Venmo,2024-11-21
755,464,464,464,Jewelry,81,Standard,Yes,Yes,Venmo,2024-07-08
757,465,465,465,Sunglasses,52,Next Day Air,Yes,Yes,PayPal,2024-02-05
758,466,466,466,Skirt,88,Next Day Air,Yes,Yes,Cash,2024-07-07
759,467,467,467,Jeans,24,Free Shipping,Yes,Yes,PayPal,2024-02-26
760,468,468,468,Backpack,51,2-Day Shipping,Yes,Yes,Debit Card,2024-03-20
761,469,469,469,Backpack,38,Free Shipping,Yes,Yes,Cash,2024-09-15
763,470,470,470,Shorts,46,2-Day Shipping,Yes,Yes,Debit Card,2024-09-04
764,471,471,471,Dress,63,Express,Yes,Yes,Cash,2024-07-18
765,472,472,472,Scarf,72,2-Day Shipping,Yes,Yes,Bank Transfer,2024-01-10
766,473,473,473,Jeans,39,Free Shipping,Yes,Yes,Bank Transfer,2024-12-09
767,474,474,474,Coat,42,Store Pickup,Yes,Yes,PayPal,2024-04-12
769,475,475,475,Sweater,76,2-Day Shipping,Yes,Yes,Cash,2024-06-19
770,476,476,476,Sneakers,66,Free Shipping,Yes,Yes,Debit Card,2024-07-28
771,477,477,477,Scarf,90,Free Shipping,Yes,Yes,Debit Card,2024-04-20
772,478,478,478,Sweater,56,Free Shipping,Yes,Yes,Debit Card,2024-07-16
773,479,479,479,Jewelry,43,Free Shipping,Yes,Yes,Venmo,2024-02-06
775,480,480,480,Handbag,84,Store Pickup,Yes,Yes,Venmo,2024-02-24
776,481,481,481,Hoodie,88,Standard,Yes,Yes,Debit Card,2024-06-04
777,482,482,482,Hat,88,2-Day Shipping,Yes,Yes,PayPal,2024-09-19
778,483,483,483,Belt,42,2-Day Shipping,Yes,Yes,Venmo,2024-01-23
779,484,484,484,Hoodie,73,Store Pickup,Yes,Yes,Debit Card,2024-11-19
781,485,485,485,Hat,73,Free Shipping,Yes,Yes,Bank Transfer,2024-08-24
782,486,486,486,Shoes,44,Next Day Air,Yes,Yes,Debit Card,2024-03-14
783,487,487,487,Sandals,63,Store Pickup,Yes,Yes,Venmo,2024-11-15
784,488,488,488,Jacket,68,Store Pickup,Yes,Yes,Credit Card,2024-01-18
785,489,489,489,Sweater,29,Standard,Yes,Yes,Venmo,2024-04-19
787,490,490,490,Socks,85,Standard,Yes,Yes,PayPal,2024-08-13
788,491,491,491,Sneakers,42,2-Day Shipping,Yes,Yes,Cash,2024-12-22
789,492,492,492,Coat,69,2-Day Shipping,Yes,Yes,Credit Card,2024-08-27
790,493,493,493,Shirt,62,Standard,Yes,Yes,Debit Card,2024-09-11
791,494,494,494,Backpack,48,Store Pickup,Yes,Yes,Cash,2024-07-20
793,495,495,495,Boots,68,Express,Yes,Yes,Debit Card,2024-01-21
794,496,496,496,Handbag,36,Free Shipping,Yes,Yes,Debit Card,2024-11-16
795,497,497,497,Dress,63,Express,Yes,Yes,Venmo,2024-09-09
796,498,498,498,Sneakers,39,Free Shipping,Yes,Yes,Cash,2024-01-04
797,499,499,499,Boots,78,Free Shipping,Yes,Yes,Bank Transfer,2024-03-18
799,500,500,500,Shoes,99,Express,Yes,Yes,PayPal,2024-12-08
800,501,501,501,T-shirt,31,Next Day Air,Yes,Yes,Venmo,2024-09-09
801,502,502,502,Boots,45,Next Day Air,Yes,Yes,Venmo,2024-03-22
802,503,503,503,Pants,30,Express,Yes,Yes,PayPal,2024-09-17
803,504,504,504,Shoes,24,Next Day Air,Yes,Yes,Bank Transfer,2024-08-20
805,505,505,505,Shoes,22,Free Shipping,Yes,Yes,PayPal,2024-12-13
806,506,506,506,T-shirt,63,Express,Yes,Yes,Cash,2024-05-20
807,507,507,507,Scarf,40,2-Day Shipping,Yes,Yes,Debit Card,2024-10-15
808,508,508,508,Shorts,20,Store Pickup,Yes,Yes,Debit Card,2024-03-14
809,509,509,509,Jewelry,20,Store Pickup,Yes,Yes,PayPal,2024-12-05
811,510,510,510,T-shirt,80,Free Shipping,Yes,Yes,Debit Card,2024-08-25
812,511,511,511,Shirt,87,2-Day Shipping,Yes,Yes,Venmo,2024-09-12
813,512,512,512,Shirt,46,Free Shipping,Yes,Yes,PayPal,2024-11-05
814,513,513,513,Gloves,49,Next Day Air,Yes,Yes,Bank Transfer,2024-12-14
815,514,514,514,Scarf,65,Store Pickup,Yes,Yes,Venmo,2024-11-06
817,515,515,515,Skirt,62,Standard,Yes,Yes,PayPal,2024-02-23
818,516,516,516,Hat,67,Next Day Air,Yes,Yes,Cash,2024-04-21
819,517,517,517,Hoodie,41,2-Day Shipping,Yes,Yes,Debit Card,2024-09-15
820,518,518,518,Boots,49,Free Shipping,Yes,Yes,Cash,2024-11-20
821,519,519,519,Blouse,100,Next Day Air,Yes,Yes,Venmo,2024-09-16
823,520,520,520,Belt,54,2-Day Shipping,Yes,Yes,Bank Transfer,2024-07-21
824,521,521,521,Sunglasses,84,Free Shipping,Yes,Yes,Debit Card,2024-05-08
825,522,522,522,Shorts,41,Standard,Yes,Yes,Bank Transfer,2024-12-01
826,523,523,523,Gloves,88,Store Pickup,Yes,Yes,Cash,2024-05-05
827,524,524,524,Sandals,40,Express,Yes,Yes,PayPal,2024-05-11
829,525,525,525,Shirt,39,Free Shipping,Yes,Yes,PayPal,2024-07-09
830,526,526,526,Coat,37,Next Day Air,Yes,Yes,Debit Card,2024-04-19
831,527,527,527,Pants,52,Standard,Yes,Yes,Cash,2024-02-08
832,528,528,528,T-shirt,23,Next Day Air,Yes,Yes,Bank Transfer,2024-01-11
833,529,529,529,Sneakers,88,Express,Yes,Yes,Cash,2024-12-02
835,530,530,530,Shorts,84,Standard,Yes,Yes,Credit Card,2024-11-21
836,531,531,531,Coat,37,Store Pickup,Yes,Yes,Credit Card,2024-12-07
837,532,532,532,Sandals,51,Next Day Air,Yes,Yes,Cash,2024-10-27
838,533,533,533,Pants,76,Express,Yes,Yes,Bank Transfer,2024-01-26
839,534,534,534,Sandals,60,Next Day Air,Yes,Yes,Debit Card,2024-04-12
841,535,535,535,Gloves,72,Next Day Air,Yes,Yes,PayPal,2024-11-08
842,536,536,536,T-shirt,45,Free Shipping,Yes,Yes,Bank Transfer,2024-05-06
843,537,537,537,Jacket,84,Store Pickup,Yes,Yes,Debit Card,2024-10-20
844,538,538,538,Blouse,49,Store Pickup,Yes,Yes,Debit Card,2024-07-01
845,539,539,539,Socks,22,Free Shipping,Yes,Yes,Cash,2024-03-26
847,540,540,540,Coat,48,Store Pickup,Yes,Yes,Debit Card,2024-02-07
848,541,541,541,Dress,37,Next Day Air,Yes,Yes,Cash,2024-05-19
849,542,542,542,Jacket,27,Next Day Air,Yes,Yes,Cash,2024-09-11
850,543,543,543,Boots,79,Next Day Air,Yes,Yes,Cash,2024-05-25
851,544,544,544,Skirt,98,Express,Yes,Yes,Credit Card,2024-04-11
853,545,545,545,Sandals,64,Standard,Yes,Yes,Bank Transfer,2024-08-02
854,546,546,546,Coat,32,2-Day Shipping,Yes,Yes,Debit Card,2024-07-24
855,547,547,547,Hoodie,74,Free Shipping,Yes,Yes,Venmo,2024-02-25
856,548,548,548,Jacket,50,Free Shipping,Yes,Yes,Venmo,2024-12-07
857,549,549,549,Backpack,64,Store Pickup,Yes,Yes,Debit Card,2024-02-28
859,550,550,550,Backpack,29,Express,Yes,Yes,Venmo,2024-09-06
860,551,551,551,Belt,62,Store Pickup,Yes,Yes,PayPal,2024-07-09
861,552,552,552,Coat,78,2-Day Shipping,Yes,Yes,Cash,2024-10-02
862,553,553,553,T-shirt,94,Express,Yes,Yes,Bank Transfer,2024-11-22
863,554,554,554,Sunglasses,59,Express,Yes,Yes,Credit Card,2024-02-17
865,555,555,555,Sneakers,47,Express,Yes,Yes,Bank Transfer,2024-08-28
866,556,556,556,Gloves,57,Express,Yes,Yes,Venmo,2024-10-24
867,557,557,557,Coat,90,Store Pickup,Yes,Yes,Cash,2024-02-20
868,558,558,558,Shirt,60,Free Shipping,Yes,Yes,Debit Card,2024-03-10
869,559,559,559,Sneakers,77,Express,Yes,Yes,Debit Card,2024-10-12
871,560,560,560,Scarf,41,Store Pickup,Yes,Yes,Bank Transfer,2024-10-11
872,561,561,561,Jewelry,48,Free Shipping,Yes,Yes,Debit Card,2024-09-12
873,562,562,562,Jacket,65,Next Day Air,Yes,Yes,PayPal,2024-09-01
874,563,563,563,Jeans,62,Standard,Yes,Yes,Debit Card,2024-08-21
875,564,564,564,Shoes,99,Standard,Yes,Yes,Debit Card,2024-09-23
877,565,565,565,Hoodie,58,Next Day Air,Yes,Yes,Bank Transfer,2024-02-23
878,566,566,566,Backpack,43,Store Pickup,Yes,Yes,Venmo,2024-09-08
879,567,567,567,Sneakers,93,Store Pickup,Yes,Yes,Debit Card,2024-05-22
880,568,568,568,Blouse,50,Next Day Air,Yes,Yes,Venmo,2024-01-05
881,569,569,569,Pants,88,Free Shipping,Yes,Yes,PayPal,2024-06-19
883,570,570,570,Skirt,33,Express,Yes,Yes,Credit Card,2024-10-22
884,571,571,571,T-shirt,99,Standard,Yes,Yes,Cash,2024-10-19
885,572,572,572,Jacket,76,Free Shipping,Yes,Yes,Venmo,2024-03-26
886,573,573,573,Scarf,97,Next Day Air,Yes,Yes,Bank Transfer,2024-07-20
887,574,574,574,Pants,68,2-Day Shipping,Yes,Yes,Credit Card,2024-07-17
889,575,575,575,Sneakers,79,Free Shipping,Yes,Yes,Bank Transfer,2024-10-23
890,576,576,576,Jeans,86,Express,Yes,Yes,PayPal,2024-09-13
891,577,577,577,Hat,68,2-Day Shipping,Yes,Yes,Credit Card,2024-01-02
892,578,578,578,Skirt,52,Store Pickup,Yes,Yes,Venmo,2024-10-16
893,579,579,579,Sandals,90,Next Day Air,Yes,Yes,Credit Card,2024-09-10
895,580,580,580,Sandals,41,Free Shipping,Yes,Yes,Credit Card,2024-02-05
896,581,581,581,Sweater,80,Free Shipping,Yes,Yes,PayPal,2024-05-13
897,582,582,582,Sweater,100,Store Pickup,Yes,Yes,Bank Transfer,2024-12-06
898,583,583,583,Jacket,77,Store Pickup,Yes,Yes,Bank Transfer,2024-03-05
899,584,584,584,Shorts,78,Store Pickup,Yes,Yes,PayPal,2024-03-17
901,585,585,585,Socks,94,Free Shipping,Yes,Yes,Debit Card,2024-04-15
902,586,586,586,Socks,23,Next Day Air,Yes,Yes,Cash,2024-10-16
903,587,587,587,Hoodie,20,2-Day Shipping,Yes,Yes,Venmo,2024-01-13
904,588,588,588,Socks,86,Express,Yes,Yes,Debit Card,2024-10-25
905,589,589,589,Boots,60,Standard,Yes,Yes,Debit Card,2024-11-13
907,590,590,590,Shirt,70,2-Day Shipping,Yes,Yes,PayPal,2024-11-12
908,591,591,591,Belt,39,Standard,Yes,Yes,Venmo,2024-11-22
909,592,592,592,Backpack,37,Store Pickup,Yes,Yes,Debit Card,2024-11-05
910,593,593,593,Boots,29,Free Shipping,Yes,Yes,Venmo,2024-11-04
911,594,594,594,Coat,35,Store Pickup,Yes,Yes,PayPal,2024-01-28
913,595,595,595,Hoodie,83,Next Day Air,Yes,Yes,Debit Card,2024-01-16
914,596,596,596,Shoes,77,Next Day Air,Yes,Yes,PayPal,2024-08-06
915,597,597,597,Shoes,37,Store Pickup,Yes,Yes,Venmo,2024-07-24
916,598,598,598,Jewelry,69,Standard,Yes,Yes,Bank Transfer,2024-07-20
917,599,599,599,Dress,66,2-Day Shipping,Yes,Yes,Cash,2024-12-06
919,600,600,600,Boots,26,Standard,Yes,Yes,Debit Card,2024-04-14
920,601,601,601,Hat,63,2-Day Shipping,Yes,Yes,Venmo,2024-03-07
921,602,602,602,Backpack,38,Store Pickup,Yes,Yes,Cash,2024-06-01
922,603,603,603,Shoes,58,Next Day Air,Yes,Yes,Cash,2024-06-12
923,604,604,604,Handbag,46,2-Day Shipping,Yes,Yes,PayPal,2024-02-17
925,605,605,605,Sunglasses,92,Store Pickup,Yes,Yes,Credit Card,2024-09-06
926,606,606,606,Hat,32,Standard,Yes,Yes,Bank Transfer,2024-12-01
927,607,607,607,Scarf,90,Standard,Yes,Yes,PayPal,2024-04-26
928,608,608,608,Hoodie,23,Next Day Air,Yes,Yes,Cash,2024-11-05
929,609,609,609,Backpack,25,Next Day Air,Yes,Yes,Venmo,2024-09-06
931,610,610,610,Sweater,54,Next Day Air,Yes,Yes,Credit Card,2024-09-09
932,611,611,611,Shorts,72,Free Shipping,Yes,Yes,Bank Transfer,2024-08-26
933,612,612,612,Scarf,33,Store Pickup,Yes,Yes,Cash,2024-01-22
934,613,613,613,Hat,43,Express,Yes,Yes,Credit Card,2024-10-05
935,614,614,614,Coat,51,Standard,Yes,Yes,Cash,2024-11-15
937,615,615,615,Jewelry,85,Standard,Yes,Yes,Credit Card,2024-12-19
938,616,616,616,Sandals,100,Next Day Air,Yes,Yes,Venmo,2024-08-05
939,617,617,617,Gloves,72,Free Shipping,Yes,Yes,Credit Card,2024-05-21
940,618,618,618,Backpack,57,Standard,Yes,Yes,Bank Transfer,2024-09-11
941,619,619,619,Jacket,94,Express,Yes,Yes,Debit Card,2024-04-19
943,620,620,620,Backpack,34,Store Pickup,Yes,Yes,Debit Card,2024-08-20
944,621,621,621,Backpack,89,2-Day Shipping,Yes,Yes,Venmo,2024-10-03
945,622,622,622,Sunglasses,27,Store Pickup,Yes,Yes,Credit Card,2024-09-27
946,623,623,623,Socks,63,Next Day Air,Yes,Yes,Bank Transfer,2024-05-10
947,624,624,624,Shoes,70,Standard,Yes,Yes,PayPal,2024-09-25
949,625,625,625,Pants,87,Express,Yes,Yes,PayPal,2024-11-26
950,626,626,626,Jewelry,79,Next Day Air,Yes,Yes,Venmo,2024-11-18
951,627,627,627,Sunglasses,79,Standard,Yes,Yes,Venmo,2024-03-14
952,628,628,628,Sandals,44,Express,Yes,Yes,PayPal,2024-02-09
953,629,629,629,Sweater,85,2-Day Shipping,Yes,Yes,Credit Card,2024-11-15
955,630,630,630,Shoes,90,Standard,Yes,Yes,Debit Card,2024-04-17
956,631,631,631,Jewelry,94,2-Day Shipping,Yes,Yes,Debit Card,2024-10-06
957,632,632,632,Boots,68,Store Pickup,Yes,Yes,Cash,2024-06-18
958,633,633,633,Backpack,51,Next Day Air,Yes,Yes,Venmo,2024-02-14
959,634,634,634,Sandals,33,Express,Yes,Yes,Debit Card,2024-05-25
961,635,635,635,Sneakers,60,Standard,Yes,Yes,PayPal,2024-06-02
962,636,636,636,Hoodie,59,2-Day Shipping,Yes,Yes,Cash,2024-09-10
963,637,637,637,Handbag,30,Store Pickup,Yes,Yes,Bank Transfer,2024-07-25
964,638,638,638,Sweater,20,2-Day Shipping,Yes,Yes,Cash,2024-02-13
965,639,639,639,Sandals,20,Express,Yes,Yes,PayPal,2024-08-06
967,640,640,640,Dress,24,2-Day Shipping,Yes,Yes,Credit Card,2024-05-25
968,641,641,641,Skirt,88,Store Pickup,Yes,Yes,Debit Card,2024-07-03
969,642,642,642,Blouse,78,2-Day Shipping,Yes,Yes,Credit Card,2024-01-23
970,643,643,643,Skirt,25,2-Day Shipping,Yes,Yes,Debit Card,2024-05-25
971,644,644,644,Sweater,57,Next Day Air,Yes,Yes,Bank Transfer,2024-02-11
973,645,645,645,Backpack,93,Next Day Air,Yes,Yes,Cash,2024-07-05
974,646,646,646,Hoodie,42,Express,Yes,Yes,Venmo,2024-07-01
975,647,647,647,Boots,54,Standard,Yes,Yes,Venmo,2024-05-15
976,648,648,648,Blouse,70,Express,Yes,Yes,Credit Card,2024-06-19
977,649,649,649,Hoodie,31,Store Pickup,Yes,Yes,Credit Card,2024-01-22
979,650,650,650,Pants,93,Store Pickup,Yes,Yes,PayPal,2024-05-27
980,651,651,651,Gloves,40,Next Day Air,Yes,Yes,Bank Transfer,2024-04-25
981,652,652,652,Hat,32,Next Day Air,Yes,Yes,Venmo,2024-07-24
982,653,653,653,Sunglasses,27,Free Shipping,Yes,Yes,Venmo,2024-01-13
983,654,654,654,Scarf,68,2-Day Shipping,Yes,Yes,Cash,2024-02-04
985,655,655,655,Handbag,59,2-Day Shipping,Yes,Yes,Venmo,2024-08-28
986,656,656,656,Handbag,36,Free Shipping,Yes,Yes,Venmo,2024-11-14
987,657,657,657,Jeans,23,Standard,Yes,Yes,PayPal,2024-07-19
988,658,658,658,Jacket,80,Free Shipping,Yes,Yes,PayPal,2024-01-28
989,659,659,659,Backpack,37,Store Pickup,Yes,Yes,Venmo,2024-10-17
991,660,660,660,Shorts,52,2-Day Shipping,Yes,Yes,Cash,2024-03-16
992,661,661,661,Coat,79,2-Day Shipping,Yes,Yes,Credit Card,2024-11-07
993,662,662,662,Shirt,68,Store Pickup,Yes,Yes,Credit Card,2024-10-13
994,663,663,663,Gloves,98,Express,Yes,Yes,Venmo,2024-10-23
995,664,664,664,Dress,83,Express,Yes,Yes,Credit Card,2024-11-03
