purchase_id,product_ID,customer_id,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type
778,11705,483,42,2-Day Shipping,Yes,Yes,Venmo
779,11706,484,73,Store Pickup,Yes,Yes,Debit Card
781,11707,485,73,Free Shipping,Yes,Yes,Bank Transfer
782,11708,486,44,Next Day Air,Yes,Yes,Debit Card
783,11709,487,63,Store Pickup,Yes,Yes,Venmo
784,11710,488,68,Store Pickup,Yes,Yes,Credit Card
785,11711,489,29,Standard,Yes,Yes,Venmo
787,11712,490,85,Standard,Yes,Yes,PayPal
788,11713,491,42,2-Day Shipping,Yes,Yes,Cash
789,11714,492,69,2-Day Shipping,Yes,Yes,Credit Card
790,11715,493,62,Standard,Yes,Yes,Debit Card
791,11716,494,48,Store Pickup,Yes,Yes,Cash
793,11717,495,68,Express,Yes,Yes,Debit Card
794,11718,496,36,Free Shipping,Yes,Yes,Debit Card
795,11719,497,63,Express,Yes,Yes,Venmo
796,11720,498,39,Free Shipping,Yes,Yes,Cash
797,11721,499,78,Free Shipping,Yes,Yes,Bank Transfer
799,11722,500,99,Express,Yes,Yes,PayPal
800,11723,501,31,Next Day Air,Yes,Yes,Venmo
801,11724,502,45,Next Day Air,Yes,Yes,Venmo
802,11725,503,30,Express,Yes,Yes,PayPal
803,11726,504,24,Next Day Air,Yes,Yes,Bank Transfer
805,11727,505,22,Free Shipping,Yes,Yes,PayPal
806,11728,506,63,Express,Yes,Yes,Cash
807,11729,507,40,2-Day Shipping,Yes,Yes,Debit Card
808,11730,508,20,Store Pickup,Yes,Yes,Debit Card
809,11731,509,20,Store Pickup,Yes,Yes,PayPal
811,11732,510,80,Free Shipping,Yes,Yes,Debit Card
812,11733,511,87,2-Day Shipping,Yes,Yes,Venmo
813,11734,512,46,Free Shipping,Yes,Yes,PayPal
814,11735,513,49,Next Day Air,Yes,Yes,Bank Transfer
815,11736,514,65,Store Pickup,Yes,Yes,Venmo
817,11737,515,62,Standard,Yes,Yes,PayPal
818,11738,516,67,Next Day Air,Yes,Yes,Cash
819,11739,517,41,2-Day Shipping,Yes,Yes,Debit Card
820,11740,518,49,Free Shipping,Yes,Yes,Cash
821,11741,519,100,Next Day Air,Yes,Yes,Venmo
823,11742,520,54,2-Day Shipping,Yes,Yes,Bank Transfer
824,11743,521,84,Free Shipping,Yes,Yes,Debit Card
825,11744,522,41,Standard,Yes,Yes,Bank Transfer
826,11745,523,88,Store Pickup,Yes,Yes,Cash
827,11746,524,40,Express,Yes,Yes,PayPal
829,11747,525,39,Free Shipping,Yes,Yes,PayPal
830,11748,526,37,Next Day Air,Yes,Yes,Debit Card
831,11749,527,52,Standard,Yes,Yes,Cash
832,11750,528,23,Next Day Air,Yes,Yes,Bank Transfer
833,11751,529,88,Express,Yes,Yes,Cash
835,11752,530,84,Standard,Yes,Yes,Credit Card
836,11753,531,37,Store Pickup,Yes,Yes,Credit Card
837,11754,532,51,Next Day Air,Yes,Yes,Cash
838,11755,533,76,Express,Yes,Yes,Bank Transfer
839,11756,534,60,Next Day Air,Yes,Yes,Debit Card
841,11757,535,72,Next Day Air,Yes,Yes,PayPal
842,11758,536,45,Free Shipping,Yes,Yes,Bank Transfer
843,11759,537,84,Store Pickup,Yes,Yes,Debit Card
844,11760,538,49,Store Pickup,Yes,Yes,Debit Card
845,11761,539,22,Free Shipping,Yes,Yes,Cash
847,11762,540,48,Store Pickup,Yes,Yes,Debit Card
848,11763,541,37,Next Day Air,Yes,Yes,Cash
849,11764,542,27,Next Day Air,Yes,Yes,Cash
850,11765,543,79,Next Day Air,Yes,Yes,Cash
851,11766,544,98,Express,Yes,Yes,Credit Card
853,11767,545,64,Standard,Yes,Yes,Bank Transfer
854,11768,546,32,2-Day Shipping,Yes,Yes,Debit Card
855,11769,547,74,Free Shipping,Yes,Yes,Venmo
856,11770,548,50,Free Shipping,Yes,Yes,Venmo
857,11771,549,64,Store Pickup,Yes,Yes,Debit Card
859,11772,550,29,Express,Yes,Yes,Venmo
860,11773,551,62,Store Pickup,Yes,Yes,PayPal
861,11774,552,78,2-Day Shipping,Yes,Yes,Cash
862,11775,553,94,Express,Yes,Yes,Bank Transfer
863,11776,554,59,Express,Yes,Yes,Credit Card
865,11777,555,47,Express,Yes,Yes,Bank Transfer
866,11778,556,57,Express,Yes,Yes,Venmo
867,11779,557,90,Store Pickup,Yes,Yes,Cash
868,11780,558,60,Free Shipping,Yes,Yes,Debit Card
869,11781,559,77,Express,Yes,Yes,Debit Card
871,11782,560,41,Store Pickup,Yes,Yes,Bank Transfer
872,11783,561,48,Free Shipping,Yes,Yes,Debit Card
873,11784,562,65,Next Day Air,Yes,Yes,PayPal
874,11785,563,62,Standard,Yes,Yes,Debit Card
875,11786,564,99,Standard,Yes,Yes,Debit Card
877,11787,565,58,Next Day Air,Yes,Yes,Bank Transfer
878,11788,566,43,Store Pickup,Yes,Yes,Venmo
879,11789,567,93,Store Pickup,Yes,Yes,Debit Card
880,11790,568,50,Next Day Air,Yes,Yes,Venmo
881,11791,569,88,Free Shipping,Yes,Yes,PayPal
883,11792,570,33,Express,Yes,Yes,Credit Card
884,11793,571,99,Standard,Yes,Yes,Cash
885,11794,572,76,Free Shipping,Yes,Yes,Venmo
886,11795,573,97,Next Day Air,Yes,Yes,Bank Transfer
887,11796,574,68,2-Day Shipping,Yes,Yes,Credit Card
889,11797,575,79,Free Shipping,Yes,Yes,Bank Transfer
890,11798,576,86,Express,Yes,Yes,PayPal
891,11799,577,68,2-Day Shipping,Yes,Yes,Credit Card
892,11800,578,52,Store Pickup,Yes,Yes,Venmo
893,11801,579,90,Next Day Air,Yes,Yes,Credit Card
895,11802,580,41,Free Shipping,Yes,Yes,Credit Card
896,11803,581,80,Free Shipping,Yes,Yes,PayPal
897,11804,582,100,Store Pickup,Yes,Yes,Bank Transfer
898,11805,583,77,Store Pickup,Yes,Yes,Bank Transfer
899,11806,584,78,Store Pickup,Yes,Yes,PayPal
901,11807,585,94,Free Shipping,Yes,Yes,Debit Card
902,11808,586,23,Next Day Air,Yes,Yes,Cash
903,11809,587,20,2-Day Shipping,Yes,Yes,Venmo
904,11810,588,86,Express,Yes,Yes,Debit Card
905,11811,589,60,Standard,Yes,Yes,Debit Card
907,11812,590,70,2-Day Shipping,Yes,Yes,PayPal
908,11813,591,39,Standard,Yes,Yes,Venmo
909,11814,592,37,Store Pickup,Yes,Yes,Debit Card
910,11815,593,29,Free Shipping,Yes,Yes,Venmo
911,11816,594,35,Store Pickup,Yes,Yes,PayPal
913,11817,595,83,Next Day Air,Yes,Yes,Debit Card
914,11818,596,77,Next Day Air,Yes,Yes,PayPal
915,11819,597,37,Store Pickup,Yes,Yes,Venmo
916,11820,598,69,Standard,Yes,Yes,Bank Transfer
917,11821,599,66,2-Day Shipping,Yes,Yes,Cash
919,11822,600,26,Standard,Yes,Yes,Debit Card
920,11823,601,63,2-Day Shipping,Yes,Yes,Venmo
921,11824,602,38,Store Pickup,Yes,Yes,Cash
922,11825,603,58,Next Day Air,Yes,Yes,Cash
923,11826,604,46,2-Day Shipping,Yes,Yes,PayPal
925,11827,605,92,Store Pickup,Yes,Yes,Credit Card
926,11828,606,32,Standard,Yes,Yes,Bank Transfer
927,11829,607,90,Standard,Yes,Yes,PayPal
928,11830,608,23,Next Day Air,Yes,Yes,Cash
929,11831,609,25,Next Day Air,Yes,Yes,Venmo
931,11832,610,54,Next Day Air,Yes,Yes,Credit Card
932,11833,611,72,Free Shipping,Yes,Yes,Bank Transfer
933,11834,612,33,Store Pickup,Yes,Yes,Cash
934,11835,613,43,Express,Yes,Yes,Credit Card
935,11836,614,51,Standard,Yes,Yes,Cash
937,11837,615,85,Standard,Yes,Yes,Credit Card
938,11838,616,100,Next Day Air,Yes,Yes,Venmo
939,11839,617,72,Free Shipping,Yes,Yes,Credit Card
940,11840,618,57,Standard,Yes,Yes,Bank Transfer
941,11841,619,94,Express,Yes,Yes,Debit Card
943,11842,620,34,Store Pickup,Yes,Yes,Debit Card
944,11843,621,89,2-Day Shipping,Yes,Yes,Venmo
945,11844,622,27,Store Pickup,Yes,Yes,Credit Card
946,11845,623,63,Next Day Air,Yes,Yes,Bank Transfer
947,11846,624,70,Standard,Yes,Yes,PayPal
949,11847,625,87,Express,Yes,Yes,PayPal
950,11848,626,79,Next Day Air,Yes,Yes,Venmo
951,11849,627,79,Standard,Yes,Yes,Venmo
952,11850,628,44,Express,Yes,Yes,PayPal
953,11851,629,85,2-Day Shipping,Yes,Yes,Credit Card
955,11852,630,90,Standard,Yes,Yes,Debit Card
956,11853,631,94,2-Day Shipping,Yes,Yes,Debit Card
957,11854,632,68,Store Pickup,Yes,Yes,Cash
958,11855,633,51,Next Day Air,Yes,Yes,Venmo
959,11856,634,33,Express,Yes,Yes,Debit Card
961,11857,635,60,Standard,Yes,Yes,PayPal
962,11858,636,59,2-Day Shipping,Yes,Yes,Cash
963,11859,637,30,Store Pickup,Yes,Yes,Bank Transfer
964,11860,638,20,2-Day Shipping,Yes,Yes,Cash
965,11861,639,20,Express,Yes,Yes,PayPal
967,11862,640,24,2-Day Shipping,Yes,Yes,Credit Card
968,11863,641,88,Store Pickup,Yes,Yes,Debit Card
969,11864,642,78,2-Day Shipping,Yes,Yes,Credit Card
970,11865,643,25,2-Day Shipping,Yes,Yes,Debit Card
971,11866,644,57,Next Day Air,Yes,Yes,Bank Transfer
973,11867,645,93,Next Day Air,Yes,Yes,Cash
974,11868,646,42,Express,Yes,Yes,Venmo
975,11869,647,54,Standard,Yes,Yes,Venmo
976,11870,648,70,Express,Yes,Yes,Credit Card
977,11871,649,31,Store Pickup,Yes,Yes,Credit Card
979,11872,650,93,Store Pickup,Yes,Yes,PayPal
980,11873,651,40,Next Day Air,Yes,Yes,Bank Transfer
981,11874,652,32,Next Day Air,Yes,Yes,Venmo
982,11875,653,27,Free Shipping,Yes,Yes,Venmo
983,11876,654,68,2-Day Shipping,Yes,Yes,Cash
985,11877,655,59,2-Day Shipping,Yes,Yes,Venmo
986,11878,656,36,Free Shipping,Yes,Yes,Venmo
987,11879,657,23,Standard,Yes,Yes,PayPal
988,11880,658,80,Free Shipping,Yes,Yes,PayPal
989,11881,659,37,Store Pickup,Yes,Yes,Venmo
991,11882,660,52,2-Day Shipping,Yes,Yes,Cash
992,11883,661,79,2-Day Shipping,Yes,Yes,Credit Card
993,11884,662,68,Store Pickup,Yes,Yes,Credit Card
994,11885,663,98,Express,Yes,Yes,Venmo
995,11886,664,83,Express,Yes,Yes,Credit Card
997,11887,665,83,Express,Yes,Yes,PayPal
998,11888,666,55,2-Day Shipping,Yes,Yes,Credit Card
999,11889,667,26,Free Shipping,Yes,Yes,Debit Card
1000,11890,668,76,Standard,Yes,Yes,Bank Transfer
1001,11891,669,85,Express,Yes,Yes,Bank Transfer
1003,11892,670,89,Free Shipping,Yes,Yes,Venmo
1004,11893,671,41,Next Day Air,Yes,Yes,Cash
1005,11894,672,30,Express,Yes,Yes,Cash
1006,11895,673,53,2-Day Shipping,Yes,Yes,Cash
1007,11896,674,66,Free Shipping,Yes,Yes,Venmo
1009,11897,675,33,Store Pickup,Yes,Yes,Bank Transfer
1010,11898,676,86,2-Day Shipping,Yes,Yes,Cash
1011,11899,677,60,2-Day Shipping,Yes,Yes,Venmo
1012,11900,678,62,Express,Yes,Yes,PayPal
1013,11901,679,74,Store Pickup,Yes,Yes,Debit Card
1015,11902,680,95,Express,Yes,Yes,Venmo
1016,11903,681,25,Express,Yes,Yes,PayPal
1017,11904,682,59,2-Day Shipping,Yes,Yes,Credit Card
1018,11905,683,29,Standard,Yes,Yes,Credit Card
1019,11906,684,36,Free Shipping,Yes,Yes,Bank Transfer
1021,11907,685,82,Express,Yes,Yes,Debit Card
1022,11908,686,71,Standard,Yes,Yes,Cash
1023,11909,687,35,2-Day Shipping,Yes,Yes,Venmo
1024,11910,688,38,Free Shipping,Yes,Yes,Bank Transfer
1025,11911,689,59,Store Pickup,Yes,Yes,Venmo
1027,11912,690,91,Express,Yes,Yes,Credit Card
1028,11913,691,68,Standard,Yes,Yes,Bank Transfer
1029,11914,692,21,Standard,Yes,Yes,PayPal
1030,11915,693,95,2-Day Shipping,Yes,Yes,Debit Card
1031,11916,694,52,Free Shipping,Yes,Yes,Cash
1033,11917,695,21,2-Day Shipping,Yes,Yes,Venmo
1034,11918,696,67,Next Day Air,Yes,Yes,Debit Card
1035,11919,697,42,Standard,Yes,Yes,Cash
1036,11920,698,63,Free Shipping,Yes,Yes,Debit Card
1037,11921,699,41,Standard,Yes,Yes,Debit Card
1039,11922,700,46,2-Day Shipping,Yes,Yes,PayPal
1040,11923,701,79,Standard,Yes,Yes,PayPal
1041,11924,702,90,Next Day Air,Yes,Yes,Debit Card
1042,11925,703,71,Store Pickup,Yes,Yes,Cash
1043,11926,704,87,Standard,Yes,Yes,Venmo
1045,11927,705,66,Express,Yes,Yes,PayPal
1046,11928,706,90,Free Shipping,Yes,Yes,Cash
1047,11929,707,47,Express,Yes,Yes,Debit Card
1048,11930,708,38,Next Day Air,Yes,Yes,Venmo
1049,11931,709,50,Store Pickup,Yes,Yes,Cash
1051,11932,710,79,Standard,Yes,Yes,Debit Card
1052,11933,711,91,Standard,Yes,Yes,PayPal
1053,11934,712,60,2-Day Shipping,Yes,Yes,Bank Transfer
1054,11935,713,81,Next Day Air,Yes,Yes,Bank Transfer
1055,11936,714,90,Express,Yes,Yes,Bank Transfer
1057,11937,715,70,Store Pickup,Yes,Yes,Debit Card
1058,11938,716,63,Express,Yes,Yes,Debit Card
1059,11939,717,29,Express,Yes,Yes,Venmo
1060,11940,718,90,Express,Yes,Yes,Venmo
1061,11941,719,22,Standard,Yes,Yes,Bank Transfer
1063,11942,720,22,Next Day Air,Yes,Yes,Venmo
1064,11943,721,62,Free Shipping,Yes,Yes,Debit Card
1065,11944,722,57,Next Day Air,Yes,Yes,Debit Card
1066,11945,723,32,Store Pickup,Yes,Yes,Cash
1067,11946,724,53,Express,Yes,Yes,PayPal
1069,11947,725,79,Store Pickup,Yes,Yes,Venmo
1070,11948,726,61,Standard,Yes,Yes,Debit Card
1071,11949,727,78,Next Day Air,Yes,Yes,Bank Transfer
1072,11950,728,97,Next Day Air,Yes,Yes,Venmo
1073,11951,729,78,Next Day Air,Yes,Yes,PayPal
1075,11952,730,56,Express,Yes,Yes,PayPal
1076,11953,731,25,Standard,Yes,Yes,Venmo
1077,11954,732,28,Free Shipping,Yes,Yes,PayPal
1078,11955,733,57,Express,Yes,Yes,Cash
1079,11956,734,36,2-Day Shipping,Yes,Yes,Debit Card
1081,11957,735,69,Express,Yes,Yes,Bank Transfer
1082,11958,736,48,2-Day Shipping,Yes,Yes,Cash
1083,11959,737,58,2-Day Shipping,Yes,Yes,Credit Card
1084,11960,738,24,Store Pickup,Yes,Yes,PayPal
1085,11961,739,31,2-Day Shipping,Yes,Yes,Venmo
1087,11962,740,29,Free Shipping,Yes,Yes,Venmo
1088,11963,741,69,Next Day Air,Yes,Yes,Credit Card
1089,11964,742,79,Free Shipping,Yes,Yes,Bank Transfer
1090,11965,743,39,Express,Yes,Yes,Debit Card
1091,11966,744,84,Free Shipping,Yes,Yes,Cash
1093,11967,745,66,Next Day Air,Yes,Yes,Debit Card
1094,11968,746,92,Standard,Yes,Yes,Venmo
1095,11969,747,45,Free Shipping,Yes,Yes,Credit Card
1096,11970,748,74,Next Day Air,Yes,Yes,Bank Transfer
1097,11971,749,39,Free Shipping,Yes,Yes,Bank Transfer
1099,11972,750,71,Standard,Yes,Yes,Debit Card
1100,11973,751,95,Free Shipping,Yes,Yes,Venmo
1101,11974,752,72,Free Shipping,Yes,Yes,Credit Card
1102,11975,753,85,2-Day Shipping,Yes,Yes,PayPal
1103,11976,754,54,Store Pickup,Yes,Yes,Venmo
1105,11977,755,41,Store Pickup,Yes,Yes,Debit Card
1106,11978,756,24,Free Shipping,Yes,Yes,PayPal
1107,11979,757,99,Standard,Yes,Yes,Cash
1108,11980,758,32,Store Pickup,Yes,Yes,Debit Card
1109,11981,759,71,2-Day Shipping,Yes,Yes,Bank Transfer
1111,11982,760,49,Next Day Air,Yes,Yes,Credit Card
1112,11983,761,50,Free Shipping,Yes,Yes,Cash
1113,11984,762,91,Express,Yes,Yes,Bank Transfer
1114,11985,763,46,Standard,Yes,Yes,Debit Card
1115,11986,764,50,2-Day Shipping,Yes,Yes,Credit Card
1117,11987,765,39,Free Shipping,Yes,Yes,Debit Card
1118,11988,766,99,Store Pickup,Yes,Yes,Cash
1119,11989,767,48,Next Day Air,Yes,Yes,PayPal
1120,11990,768,77,Next Day Air,Yes,Yes,Cash
1121,11991,769,95,Express,Yes,Yes,Venmo
1123,11992,770,100,Store Pickup,Yes,Yes,PayPal
1124,11993,771,54,Express,Yes,Yes,Credit Card
1125,11994,772,68,Next Day Air,Yes,Yes,Bank Transfer
1126,11995,773,22,Free Shipping,Yes,Yes,Debit Card
1127,11996,774,84,Express,Yes,Yes,Debit Card
1129,11997,775,46,Standard,Yes,Yes,Credit Card
1130,11998,776,53,Store Pickup,Yes,Yes,PayPal
1131,11999,777,60,Standard,Yes,Yes,Venmo
1132,12000,778,32,Express,Yes,Yes,Venmo
1133,12001,779,50,Store Pickup,Yes,Yes,Debit Card
1135,12002,780,94,Express,Yes,Yes,Cash
1136,12003,781,26,Free Shipping,Yes,Yes,Cash
1137,12004,782,44,Store Pickup,Yes,Yes,Credit Card
1138,12005,783,57,Standard,Yes,Yes,Cash
1139,12006,784,65,Next Day Air,Yes,Yes,PayPal
1141,12007,785,72,Store Pickup,Yes,Yes,Bank Transfer
1142,12008,786,62,Next Day Air,Yes,Yes,PayPal
1143,12009,787,21,Express,Yes,Yes,Bank Transfer
1144,12010,788,85,Free Shipping,Yes,Yes,Venmo
1145,12011,789,51,Store Pickup,Yes,Yes,Bank Transfer
1147,12012,790,84,Standard,Yes,Yes,Credit Card
1148,12013,791,37,Store Pickup,Yes,Yes,Bank Transfer
1149,12014,792,44,2-Day Shipping,Yes,Yes,PayPal
1150,12015,793,45,Next Day Air,Yes,Yes,Venmo
1151,12016,794,35,Free Shipping,Yes,Yes,Credit Card
1153,12017,795,50,Store Pickup,Yes,Yes,Debit Card
1154,12018,796,26,Store Pickup,Yes,Yes,Venmo
1155,12019,797,78,2-Day Shipping,Yes,Yes,Credit Card
1156,12020,798,82,2-Day Shipping,Yes,Yes,Debit Card
1157,12021,799,39,2-Day Shipping,Yes,Yes,PayPal
1159,12022,800,55,Free Shipping,Yes,Yes,PayPal
1160,12023,801,20,Free Shipping,Yes,Yes,Cash
1161,12024,802,29,Express,Yes,Yes,Credit Card
1162,12025,803,41,Next Day Air,Yes,Yes,Bank Transfer
1163,12026,804,38,Express,Yes,Yes,Venmo
1165,12027,805,47,Store Pickup,Yes,Yes,Venmo
1166,12028,806,30,Next Day Air,Yes,Yes,Debit Card
1167,12029,807,56,Standard,Yes,Yes,PayPal
1168,12030,808,89,Express,Yes,Yes,Credit Card
1169,12031,809,96,Next Day Air,Yes,Yes,Cash
1171,12032,810,81,Next Day Air,Yes,Yes,PayPal
1172,12033,811,83,Store Pickup,Yes,Yes,Debit Card
1173,12034,812,35,Free Shipping,Yes,Yes,Venmo
1174,12035,813,56,Standard,Yes,Yes,Credit Card
1175,12036,814,45,Store Pickup,Yes,Yes,Debit Card
1177,12037,815,62,Express,Yes,Yes,PayPal
1178,12038,816,84,Next Day Air,Yes,Yes,Venmo
1179,12039,817,24,Store Pickup,Yes,Yes,Debit Card
1180,12040,818,21,Store Pickup,Yes,Yes,PayPal
1181,12041,819,91,Store Pickup,Yes,Yes,Debit Card
1183,12042,820,36,Next Day Air,Yes,Yes,Debit Card
1184,12043,821,39,2-Day Shipping,Yes,Yes,Debit Card
1185,12044,822,39,Standard,Yes,Yes,Credit Card
1186,12045,823,59,Standard,Yes,Yes,Bank Transfer
1187,12046,824,27,Free Shipping,Yes,Yes,Credit Card
1189,12047,825,94,Store Pickup,Yes,Yes,Cash
1190,12048,826,94,Next Day Air,Yes,Yes,Cash
1191,12049,827,94,Standard,Yes,Yes,PayPal
1192,12050,828,51,Free Shipping,Yes,Yes,Bank Transfer
1193,12051,829,62,2-Day Shipping,Yes,Yes,PayPal
1195,12052,830,57,2-Day Shipping,Yes,Yes,Credit Card
1196,12053,831,76,Express,Yes,Yes,Credit Card
1197,12054,832,63,Express,Yes,Yes,Cash
1198,12055,833,80,Express,Yes,Yes,Cash
1199,12056,834,68,Standard,Yes,Yes,Credit Card
1201,12057,835,89,Free Shipping,Yes,Yes,Credit Card
1202,12058,836,26,Next Day Air,Yes,Yes,Debit Card
1203,12059,837,90,Store Pickup,Yes,Yes,Cash
1204,12060,838,28,Express,Yes,Yes,Cash
1205,12061,839,29,Express,Yes,Yes,Credit Card
1207,12062,840,31,Free Shipping,Yes,Yes,Debit Card
1208,12063,841,24,2-Day Shipping,Yes,Yes,PayPal
1209,12064,842,88,Store Pickup,Yes,Yes,PayPal
1210,12065,843,87,Express,Yes,Yes,PayPal
1211,12066,844,80,Express,Yes,Yes,PayPal
1213,12067,845,48,Express,Yes,Yes,Venmo
1214,12068,846,21,Standard,Yes,Yes,Venmo
1215,12069,847,72,Express,Yes,Yes,Debit Card
1216,12070,848,44,Standard,Yes,Yes,PayPal
1217,12071,849,73,Store Pickup,Yes,Yes,Credit Card
1219,12072,850,61,Express,Yes,Yes,PayPal
1220,12073,851,20,Store Pickup,Yes,Yes,Venmo
1221,12074,852,86,Express,Yes,Yes,Debit Card
1222,12075,853,60,Next Day Air,Yes,Yes,Debit Card
1223,12076,854,43,Free Shipping,Yes,Yes,Cash
1225,12077,855,44,Free Shipping,Yes,Yes,Venmo
1226,12078,856,76,2-Day Shipping,Yes,Yes,Credit Card
1227,12079,857,33,Express,Yes,Yes,Debit Card
1228,12080,858,60,Standard,Yes,Yes,Debit Card
1229,12081,859,26,Free Shipping,Yes,Yes,PayPal
1231,12082,860,73,Next Day Air,Yes,Yes,Debit Card
1232,12083,861,87,Standard,Yes,Yes,Cash
1233,12084,862,100,2-Day Shipping,Yes,Yes,Credit Card
1234,12085,863,84,Standard,Yes,Yes,PayPal
1235,12086,864,41,Standard,Yes,Yes,PayPal
1237,12087,865,59,Next Day Air,Yes,Yes,PayPal
1238,12088,866,26,Store Pickup,Yes,Yes,Venmo
1239,12089,867,69,Free Shipping,Yes,Yes,PayPal
1240,12090,868,20,Free Shipping,Yes,Yes,Bank Transfer
1241,12091,869,83,Next Day Air,Yes,Yes,Credit Card
1243,12092,870,54,2-Day Shipping,Yes,Yes,PayPal
1244,12093,871,66,Standard,Yes,Yes,Bank Transfer
1245,12094,872,42,Next Day Air,Yes,Yes,Debit Card
1246,12095,873,33,Standard,Yes,Yes,Cash
1247,12096,874,77,Free Shipping,Yes,Yes,Venmo
1249,12097,875,65,Free Shipping,Yes,Yes,Venmo
1250,12098,876,39,Free Shipping,Yes,Yes,Bank Transfer
1251,12099,877,51,2-Day Shipping,Yes,Yes,Debit Card
1252,12100,878,65,Next Day Air,Yes,Yes,Venmo
1253,12101,879,89,Express,Yes,Yes,Debit Card
1255,12102,880,76,Free Shipping,Yes,Yes,PayPal
1256,12103,881,75,Express,Yes,Yes,Debit Card
1257,12104,882,61,Next Day Air,Yes,Yes,Venmo
1258,12105,883,35,Next Day Air,Yes,Yes,Cash
1259,12106,884,37,Free Shipping,Yes,Yes,Bank Transfer
1261,12107,885,91,Express,Yes,Yes,Bank Transfer
1262,12108,886,99,Free Shipping,Yes,Yes,Debit Card
1263,12109,887,54,Express,Yes,Yes,Bank Transfer
1264,12110,888,47,2-Day Shipping,Yes,Yes,PayPal
1265,12111,889,77,Express,Yes,Yes,Cash
1267,12112,890,84,Free Shipping,Yes,Yes,Venmo
1268,12113,891,51,2-Day Shipping,Yes,Yes,Credit Card
1269,12114,892,26,Store Pickup,Yes,Yes,PayPal
1270,12115,893,64,Free Shipping,Yes,Yes,Debit Card
1271,12116,894,51,Express,Yes,Yes,Venmo
1273,12117,895,60,Free Shipping,Yes,Yes,Debit Card
1274,12118,896,69,Next Day Air,Yes,Yes,Debit Card
1275,12119,897,29,Express,Yes,Yes,Cash
1276,12120,898,91,Express,Yes,Yes,Venmo
1277,12121,899,70,2-Day Shipping,Yes,Yes,Bank Transfer
1279,12122,900,58,Standard,Yes,Yes,PayPal
1280,12123,901,98,Free Shipping,Yes,Yes,Bank Transfer
1281,12124,902,68,2-Day Shipping,Yes,Yes,Cash
1282,12125,903,44,Next Day Air,Yes,Yes,Cash
1283,12126,904,45,Express,Yes,Yes,PayPal
1285,12127,905,99,Free Shipping,Yes,Yes,PayPal
1286,12128,906,68,Standard,Yes,Yes,Venmo
1287,12129,907,56,Standard,Yes,Yes,Debit Card
1288,12130,908,43,Express,Yes,Yes,Credit Card
1289,12131,909,99,Free Shipping,Yes,Yes,PayPal
1291,12132,910,56,Express,Yes,Yes,PayPal
1292,12133,911,25,Express,Yes,Yes,Credit Card
1293,12134,912,74,2-Day Shipping,Yes,Yes,Bank Transfer
1294,12135,913,56,Next Day Air,Yes,Yes,Bank Transfer
1295,12136,914,47,Next Day Air,Yes,Yes,Cash
1297,12137,915,67,Standard,Yes,Yes,Venmo
1298,12138,916,22,Store Pickup,Yes,Yes,Credit Card
1299,12139,917,34,Standard,Yes,Yes,Venmo
1300,12140,918,64,Standard,Yes,Yes,Bank Transfer
1301,12141,919,42,2-Day Shipping,Yes,Yes,Cash
1303,12142,920,82,2-Day Shipping,Yes,Yes,Debit Card
1304,12143,921,81,Free Shipping,Yes,Yes,Cash
1305,12144,922,24,Express,Yes,Yes,PayPal
1306,12145,923,60,Standard,Yes,Yes,Credit Card
1307,12146,924,24,2-Day Shipping,Yes,Yes,PayPal
1309,12147,925,78,Standard,Yes,Yes,Cash
1310,12148,926,88,Express,Yes,Yes,Cash
1311,12149,927,63,Express,Yes,Yes,Cash
1312,12150,928,78,Standard,Yes,Yes,Venmo
1313,12151,929,37,Store Pickup,Yes,Yes,Cash
1315,12152,930,94,2-Day Shipping,Yes,Yes,Debit Card
1316,12153,931,78,Store Pickup,Yes,Yes,Credit Card
1317,12154,932,36,Standard,Yes,Yes,Bank Transfer
1318,12155,933,24,Standard,Yes,Yes,Debit Card
1319,12156,934,84,Store Pickup,Yes,Yes,Debit Card
1321,12157,935,47,Express,Yes,Yes,Bank Transfer
1322,12158,936,51,Store Pickup,Yes,Yes,Bank Transfer
1323,12159,937,84,Free Shipping,Yes,Yes,Cash
1324,12160,938,24,Express,Yes,Yes,Venmo
1325,12161,939,97,Free Shipping,Yes,Yes,Debit Card
1327,12162,940,89,Next Day Air,Yes,Yes,Credit Card
1328,12163,941,44,Store Pickup,Yes,Yes,PayPal
1329,12164,942,35,2-Day Shipping,Yes,Yes,PayPal
1330,12165,943,91,Express,Yes,Yes,PayPal
1331,12166,944,63,Next Day Air,Yes,Yes,Venmo
1333,12167,945,97,Express,Yes,Yes,Cash
1334,12168,946,38,Store Pickup,Yes,Yes,Venmo
1335,12169,947,24,Next Day Air,Yes,Yes,PayPal
1336,12170,948,32,Store Pickup,Yes,Yes,Cash
1337,12171,949,90,Express,Yes,Yes,Venmo
1339,12172,950,36,Standard,Yes,Yes,Venmo
1340,12173,951,37,Free Shipping,Yes,Yes,PayPal
1341,12174,952,51,Express,Yes,Yes,Bank Transfer
1342,12175,953,71,2-Day Shipping,Yes,Yes,PayPal
1343,12176,954,50,2-Day Shipping,Yes,Yes,Venmo
1345,12177,955,74,Standard,Yes,Yes,Credit Card
1346,12178,956,75,Free Shipping,Yes,Yes,PayPal
1347,12179,957,99,2-Day Shipping,Yes,Yes,Debit Card
1348,12180,958,23,Store Pickup,Yes,Yes,Cash
