customer_id,customer_age,customer_gender,customer_location,customer_subscription,customer_purchase count,customer_purchase frequency
2402,43,Male,Oregon,0,25,Bi-Weekly
2403,45,Male,Utah,0,31,Weekly
2404,64,Male,Missouri,0,40,Weekly
2405,28,Male,West Virginia,0,23,Bi-Weekly
2406,69,Male,California,0,5,Quarterly
2407,54,Male,California,0,26,Weekly
2408,52,Male,Illinois,0,11,Bi-Weekly
2409,23,Male,Hawaii,0,44,Every 3 Months
2410,26,Male,Washington,0,47,Every 3 Months
2411,48,Male,Wisconsin,0,46,Monthly
2412,49,Male,Virginia,0,35,Every 3 Months
2413,53,Male,Oregon,0,8,Bi-Weekly
2414,69,Male,Pennsylvania,0,30,Weekly
2415,26,Male,Virginia,0,14,Bi-Weekly
2416,21,Male,Hawaii,0,30,Weekly
2417,59,Male,Nebraska,0,26,Every 3 Months
2418,21,Male,Alaska,0,32,Fortnightly
2419,22,Male,Michigan,0,47,Every 3 Months
2420,26,Male,North Carolina,0,11,Every 3 Months
2421,41,Male,North Carolina,0,28,Annually
2422,37,Male,Minnesota,0,2,Every 3 Months
2423,30,Male,Georgia,0,45,Weekly
2424,49,Male,West Virginia,0,7,Every 3 Months
2425,49,Male,Delaware,0,28,Bi-Weekly
2426,58,Male,North Dakota,0,34,Quarterly
2427,70,Male,Florida,0,26,Every 3 Months
2428,27,Male,Oregon,0,45,Quarterly
2429,65,Male,Idaho,0,34,Annually
2430,57,Male,Virginia,0,47,Fortnightly
2431,20,Male,North Dakota,0,42,Quarterly
2432,34,Male,Alabama,0,27,Every 3 Months
2433,59,Male,Hawaii,0,43,Monthly
2434,54,Male,Oregon,0,16,Bi-Weekly
2435,36,Male,Utah,0,40,Monthly
2436,21,Male,Hawaii,0,29,Bi-Weekly
2437,52,Male,Connecticut,0,38,Quarterly
2438,43,Male,Wyoming,0,34,Weekly
2439,32,Male,Delaware,0,30,Weekly
2440,55,Male,Arkansas,0,45,Annually
2441,31,Male,Indiana,0,47,Annually
2442,45,Male,California,0,5,Monthly
2443,53,Male,Wyoming,0,50,Bi-Weekly
2444,24,Male,South Dakota,0,24,Bi-Weekly
2445,47,Male,West Virginia,0,15,Bi-Weekly
2446,63,Male,Tennessee,0,50,Weekly
2447,38,Male,Alaska,0,7,Monthly
2448,59,Male,South Dakota,0,10,Fortnightly
2449,54,Male,Tennessee,0,38,Bi-Weekly
2450,26,Male,Alabama,0,31,Fortnightly
2451,68,Male,North Carolina,0,7,Quarterly
2452,41,Male,Oklahoma,0,27,Monthly
2453,68,Male,New York,0,45,Every 3 Months
2454,21,Male,Iowa,0,13,Annually
2455,32,Male,Alaska,0,33,Annually
2456,20,Male,Alaska,0,25,Every 3 Months
2457,59,Male,Nebraska,0,5,Monthly
2458,53,Male,Delaware,0,23,Quarterly
2459,66,Male,Texas,0,17,Weekly
2460,47,Male,Missouri,0,14,Weekly
2461,58,Male,Maine,0,28,Annually
2462,28,Male,Pennsylvania,0,19,Weekly
2463,68,Male,Missouri,0,31,Bi-Weekly
2464,60,Male,Mississippi,0,25,Bi-Weekly
2465,47,Male,Hawaii,0,4,Bi-Weekly
2466,18,Male,Texas,0,20,Weekly
2467,32,Male,South Dakota,0,37,Annually
2468,27,Male,New Jersey,0,28,Annually
2469,65,Male,Connecticut,0,6,Weekly
2470,68,Male,Maryland,0,27,Annually
2471,55,Male,Arizona,0,29,Fortnightly
2472,30,Male,Oklahoma,0,1,Annually
2473,24,Male,Utah,0,31,Annually
2474,57,Male,Arkansas,0,28,Quarterly
2475,23,Male,North Carolina,0,19,Quarterly
2476,69,Male,California,0,36,Monthly
2477,60,Male,Colorado,0,28,Monthly
2478,25,Male,California,0,29,Weekly
2479,18,Male,Vermont,0,9,Every 3 Months
2480,37,Male,Kansas,0,26,Every 3 Months
2481,61,Male,Ohio,0,7,Fortnightly
2482,41,Male,New Jersey,0,35,Weekly
2483,69,Male,Arizona,0,46,Every 3 Months
2484,32,Male,Arizona,0,8,Monthly
2485,60,Male,New Hampshire,0,50,Every 3 Months
2486,43,Male,Louisiana,0,37,Annually
2487,61,Male,Texas,0,6,Fortnightly
2488,57,Male,Montana,0,16,Bi-Weekly
2489,56,Male,New Hampshire,0,30,Monthly
2490,66,Male,South Dakota,0,50,Quarterly
2491,52,Male,Montana,0,5,Every 3 Months
2492,63,Male,North Carolina,0,15,Monthly
2493,50,Male,South Dakota,0,34,Bi-Weekly
2494,21,Male,Maine,0,6,Every 3 Months
2495,42,Male,Oklahoma,0,26,Annually
2496,40,Male,Nebraska,0,34,Every 3 Months
2497,67,Male,Illinois,0,37,Weekly
2498,35,Male,Colorado,0,28,Annually
2499,18,Male,Massachusetts,0,38,Fortnightly
2500,52,Male,Louisiana,0,2,Quarterly
2501,59,Male,Massachusetts,0,32,Bi-Weekly
2502,49,Male,West Virginia,0,30,Bi-Weekly
2503,46,Male,Idaho,0,17,Every 3 Months
2504,69,Male,Ohio,0,5,Bi-Weekly
2505,56,Male,Rhode Island,0,31,Bi-Weekly
2506,27,Male,Illinois,0,43,Quarterly
2507,57,Male,New York,0,19,Annually
2508,58,Male,Louisiana,0,32,Every 3 Months
2509,23,Male,California,0,5,Bi-Weekly
2510,19,Male,Washington,0,9,Quarterly
2511,40,Male,South Dakota,0,48,Weekly
2512,54,Male,Idaho,0,1,Quarterly
2513,50,Male,North Dakota,0,20,Monthly
2514,69,Male,Washington,0,42,Annually
2515,42,Male,Alaska,0,45,Bi-Weekly
2516,37,Male,Kansas,0,41,Monthly
2517,46,Male,Utah,0,36,Quarterly
2518,64,Male,Wyoming,0,10,Annually
2519,20,Male,Maine,0,31,Annually
2520,40,Male,Michigan,0,21,Quarterly
2521,64,Male,Illinois,0,16,Every 3 Months
2522,29,Male,Minnesota,0,18,Every 3 Months
2523,20,Male,Massachusetts,0,20,Weekly
2524,43,Male,New Jersey,0,21,Annually
2525,60,Male,Kansas,0,23,Quarterly
2526,39,Male,Kentucky,0,20,Weekly
2527,47,Male,Rhode Island,0,30,Bi-Weekly
2528,19,Male,Illinois,0,33,Every 3 Months
2529,52,Male,Alabama,0,31,Monthly
2530,34,Male,Tennessee,0,48,Monthly
2531,25,Male,Massachusetts,0,28,Weekly
2532,43,Male,Texas,0,7,Every 3 Months
2533,55,Male,Nebraska,0,4,Weekly
2534,66,Male,Pennsylvania,0,49,Bi-Weekly
2535,41,Male,Virginia,0,22,Weekly
2536,47,Male,Vermont,0,39,Fortnightly
2537,51,Male,Oklahoma,0,45,Every 3 Months
2538,44,Male,Maine,0,30,Fortnightly
2539,18,Male,New Jersey,0,33,Bi-Weekly
2540,33,Male,Massachusetts,0,24,Bi-Weekly
2541,24,Male,New Jersey,0,11,Quarterly
2542,33,Male,Washington,0,13,Every 3 Months
2543,61,Male,Arkansas,0,27,Annually
2544,27,Male,West Virginia,0,30,Bi-Weekly
2545,46,Male,Delaware,0,39,Quarterly
2546,38,Male,Texas,0,10,Annually
2547,63,Male,Texas,0,4,Quarterly
2548,47,Male,Mississippi,0,16,Weekly
2549,42,Male,Texas,0,34,Monthly
2550,41,Male,Virginia,0,11,Every 3 Months
2551,53,Male,New Hampshire,0,30,Fortnightly
2552,29,Male,Minnesota,0,40,Annually
2553,61,Male,Maryland,0,13,Annually
2554,69,Male,Vermont,0,28,Every 3 Months
2555,51,Male,Kansas,0,49,Bi-Weekly
2556,24,Male,Idaho,0,23,Weekly
2557,24,Male,Montana,0,4,Quarterly
2558,70,Male,Oklahoma,0,17,Fortnightly
2559,49,Male,California,0,24,Fortnightly
2560,48,Male,Mississippi,0,21,Every 3 Months
2561,58,Male,California,0,17,Bi-Weekly
2562,32,Male,New York,0,22,Quarterly
2563,57,Male,Arizona,0,27,Fortnightly
2564,69,Male,Massachusetts,0,1,Every 3 Months
2565,42,Male,Kentucky,0,27,Weekly
2566,30,Male,Vermont,0,8,Quarterly
2567,35,Male,Missouri,0,43,Quarterly
2568,19,Male,Michigan,0,24,Fortnightly
2569,52,Male,Texas,0,29,Fortnightly
2570,42,Male,New York,0,10,Bi-Weekly
2571,36,Male,New Mexico,0,12,Fortnightly
2572,45,Male,Mississippi,0,48,Fortnightly
2573,54,Male,Washington,0,40,Quarterly
2574,54,Male,New Mexico,0,1,Annually
2575,27,Male,Florida,0,26,Fortnightly
2576,53,Male,Minnesota,0,9,Annually
2577,20,Male,New Hampshire,0,19,Quarterly
2578,52,Male,Minnesota,0,37,Monthly
2579,54,Male,Vermont,0,3,Quarterly
2580,65,Male,Minnesota,0,40,Weekly
2581,43,Male,Massachusetts,0,13,Quarterly
2582,57,Male,Wyoming,0,48,Monthly
2583,19,Male,South Dakota,0,4,Every 3 Months
2584,69,Male,Oklahoma,0,9,Weekly
2585,26,Male,Florida,0,26,Bi-Weekly
2586,57,Male,Wisconsin,0,19,Weekly
2587,20,Male,Maine,0,1,Every 3 Months
2588,55,Male,Connecticut,0,29,Every 3 Months
2589,44,Male,Delaware,0,38,Bi-Weekly
2590,52,Male,North Dakota,0,31,Annually
2591,57,Male,California,0,35,Annually
2592,40,Male,New Mexico,0,40,Quarterly
2593,23,Male,Iowa,0,13,Quarterly
2594,36,Male,Colorado,0,9,Every 3 Months
2595,59,Male,Montana,0,25,Every 3 Months
2596,29,Male,Iowa,0,3,Bi-Weekly
2597,63,Male,Louisiana,0,35,Monthly
2598,60,Male,Alabama,0,13,Bi-Weekly
2599,64,Male,Nevada,0,31,Annually
2600,63,Male,Vermont,0,48,Monthly
2601,21,Male,New York,0,6,Bi-Weekly
2602,61,Male,Mississippi,0,43,Monthly
2603,65,Male,South Carolina,0,1,Quarterly
2604,69,Male,Washington,0,8,Annually
2605,47,Male,Colorado,0,6,Weekly
2606,41,Male,Nevada,0,32,Fortnightly
2607,68,Male,Nevada,0,46,Bi-Weekly
2608,41,Male,Oklahoma,0,38,Every 3 Months
2609,42,Male,Mississippi,0,48,Fortnightly
2610,66,Male,Arkansas,0,18,Bi-Weekly
2611,66,Male,West Virginia,0,25,Quarterly
2612,33,Male,Michigan,0,4,Fortnightly
2613,55,Male,Louisiana,0,27,Quarterly
2614,58,Male,South Dakota,0,14,Monthly
2615,18,Male,North Dakota,0,36,Fortnightly
2616,49,Male,Arizona,0,6,Quarterly
2617,61,Male,Georgia,0,46,Annually
2618,31,Male,Idaho,0,29,Annually
2619,70,Male,Louisiana,0,12,Monthly
2620,68,Male,Connecticut,0,47,Weekly
2621,27,Male,Ohio,0,28,Annually
2622,48,Male,Maine,0,21,Annually
2623,63,Male,New Hampshire,0,15,Annually
2624,49,Male,Massachusetts,0,38,Annually
2625,19,Male,South Dakota,0,19,Annually
2626,30,Male,Colorado,0,31,Weekly
2627,50,Male,Rhode Island,0,30,Every 3 Months
2628,66,Male,Missouri,0,40,Quarterly
2629,25,Male,Wyoming,0,42,Bi-Weekly
2630,61,Male,New Hampshire,0,25,Annually
2631,29,Male,Maine,0,20,Quarterly
2632,53,Male,Connecticut,0,3,Weekly
2633,24,Male,Alaska,0,14,Annually
2634,51,Male,Alaska,0,32,Fortnightly
2635,26,Male,North Carolina,0,20,Every 3 Months
2636,59,Male,Colorado,0,34,Fortnightly
2637,41,Male,Utah,0,6,Annually
2638,20,Male,Alabama,0,2,Annually
2639,22,Male,Hawaii,0,35,Annually
2640,18,Male,New Hampshire,0,33,Quarterly
2641,30,Male,Indiana,0,45,Bi-Weekly
2642,25,Male,Vermont,0,20,Every 3 Months
2643,39,Male,Iowa,0,48,Annually
2644,49,Male,Maryland,0,37,Monthly
2645,25,Male,New Mexico,0,4,Every 3 Months
2646,23,Male,Louisiana,0,24,Bi-Weekly
2647,33,Male,New Mexico,0,4,Every 3 Months
2648,60,Male,South Carolina,0,25,Annually
2649,51,Male,Illinois,0,14,Bi-Weekly
2650,23,Male,Minnesota,0,14,Fortnightly
2651,20,Male,Oregon,0,46,Every 3 Months
2652,51,Male,Tennessee,0,27,Quarterly
2653,23,Female,Maryland,0,46,Monthly
2654,67,Female,Wisconsin,0,24,Every 3 Months
2655,23,Female,Idaho,0,4,Annually
2656,26,Female,Wyoming,0,2,Fortnightly
2657,52,Female,Indiana,0,29,Fortnightly
2658,52,Female,Texas,0,7,Fortnightly
2659,52,Female,Ohio,0,39,Monthly
2660,35,Female,Kansas,0,46,Fortnightly
2661,24,Female,South Carolina,0,44,Annually
2662,43,Female,Michigan,0,20,Annually
2663,25,Female,Nebraska,0,44,Fortnightly
2664,46,Female,Wisconsin,0,23,Annually
2665,22,Female,Illinois,0,37,Weekly
2666,70,Female,Louisiana,0,4,Weekly
2667,49,Female,Ohio,0,14,Fortnightly
2668,48,Female,Maryland,0,31,Fortnightly
2669,59,Female,Texas,0,9,Quarterly
2670,39,Female,Illinois,0,31,Weekly
2671,30,Female,Pennsylvania,0,26,Bi-Weekly
2672,37,Female,Alabama,0,41,Every 3 Months
2673,56,Female,West Virginia,0,13,Annually
2674,67,Female,Nevada,0,4,Monthly
2675,40,Female,Florida,0,15,Every 3 Months
2676,24,Female,Virginia,0,38,Bi-Weekly
2677,43,Female,Kentucky,0,3,Fortnightly
2678,45,Female,Connecticut,0,6,Every 3 Months
2679,33,Female,Montana,0,34,Bi-Weekly
2680,53,Female,Montana,0,7,Quarterly
2681,44,Female,Nebraska,0,21,Annually
2682,23,Female,Massachusetts,0,17,Monthly
2683,59,Female,North Carolina,0,5,Every 3 Months
2684,68,Female,Montana,0,21,Fortnightly
2685,46,Female,Washington,0,42,Bi-Weekly
2686,56,Female,Virginia,0,49,Quarterly
2687,40,Female,Georgia,0,33,Fortnightly
2688,61,Female,Delaware,0,12,Bi-Weekly
2689,53,Female,West Virginia,0,18,Every 3 Months
2690,29,Female,Wyoming,0,47,Quarterly
2691,44,Female,New Mexico,0,18,Weekly
2692,43,Female,Nebraska,0,48,Monthly
2693,40,Female,Washington,0,18,Every 3 Months
2694,55,Female,Hawaii,0,46,Quarterly
2695,66,Female,Louisiana,0,34,Every 3 Months
2696,50,Female,Tennessee,0,10,Bi-Weekly
2697,57,Female,South Dakota,0,12,Monthly
2698,42,Female,Delaware,0,36,Quarterly
2699,55,Female,Virginia,0,34,Quarterly
2700,25,Female,Utah,0,49,Annually
2701,22,Female,California,0,36,Weekly
2702,49,Female,Idaho,0,18,Fortnightly
2703,70,Female,Texas,0,39,Fortnightly
2704,56,Female,Tennessee,0,34,Weekly
2705,52,Female,Tennessee,0,35,Weekly
2706,65,Female,Washington,0,1,Bi-Weekly
2707,24,Female,Alabama,0,48,Quarterly
2708,32,Female,Nebraska,0,19,Weekly
2709,57,Female,Alabama,0,44,Weekly
2710,35,Female,Illinois,0,9,Bi-Weekly
2711,69,Female,Wisconsin,0,3,Fortnightly
2712,30,Female,Nebraska,0,50,Monthly
2713,37,Female,North Dakota,0,7,Quarterly
2714,19,Female,Mississippi,0,20,Annually
2715,53,Female,Iowa,0,16,Bi-Weekly
2716,25,Female,Mississippi,0,29,Fortnightly
2717,47,Female,Colorado,0,21,Weekly
2718,18,Female,Nebraska,0,19,Every 3 Months
2719,22,Female,Virginia,0,10,Bi-Weekly
2720,69,Female,Louisiana,0,4,Monthly
2721,55,Female,Maryland,0,45,Quarterly
2722,19,Female,Minnesota,0,17,Fortnightly
2723,23,Female,Maine,0,22,Fortnightly
2724,54,Female,Texas,0,3,Every 3 Months
2725,52,Female,Missouri,0,11,Fortnightly
2726,64,Female,Mississippi,0,4,Annually
2727,33,Female,Michigan,0,11,Bi-Weekly
2728,40,Female,Colorado,0,47,Fortnightly
2729,26,Female,Florida,0,17,Weekly
2730,31,Female,Montana,0,32,Monthly
2731,23,Female,Wisconsin,0,37,Annually
2732,52,Female,Wisconsin,0,44,Quarterly
2733,21,Female,Delaware,0,27,Every 3 Months
2734,31,Female,North Carolina,0,46,Annually
2735,63,Female,New York,0,13,Bi-Weekly
2736,46,Female,California,0,2,Bi-Weekly
2737,44,Female,Montana,0,45,Annually
2738,57,Female,North Carolina,0,35,Every 3 Months
2739,50,Female,Ohio,0,39,Every 3 Months
2740,33,Female,Alaska,0,39,Every 3 Months
2741,19,Female,Pennsylvania,0,34,Fortnightly
2742,68,Female,Maine,0,41,Monthly
2743,27,Female,Texas,0,47,Annually
2744,61,Female,New Jersey,0,17,Quarterly
2745,38,Female,Wyoming,0,40,Monthly
2746,28,Female,Michigan,0,44,Bi-Weekly
2747,39,Female,Ohio,0,21,Every 3 Months
2748,18,Female,West Virginia,0,21,Every 3 Months
2749,24,Female,Virginia,0,16,Annually
2750,64,Female,Vermont,0,15,Annually
2751,51,Female,Alaska,0,26,Every 3 Months
2752,27,Female,Minnesota,0,50,Monthly
2753,48,Female,Colorado,0,30,Bi-Weekly
2754,69,Female,Rhode Island,0,48,Quarterly
2755,59,Female,New Jersey,0,21,Bi-Weekly
2756,59,Female,Nevada,0,18,Annually
2757,42,Female,Minnesota,0,41,Monthly
2758,39,Female,Delaware,0,11,Monthly
2759,32,Female,Illinois,0,8,Bi-Weekly
2760,68,Female,Washington,0,42,Every 3 Months
2761,41,Female,Alaska,0,41,Bi-Weekly
2762,31,Female,Michigan,0,3,Every 3 Months
2763,58,Female,Georgia,0,10,Every 3 Months
2764,28,Female,West Virginia,0,35,Quarterly
2765,63,Female,Arizona,0,2,Weekly
2766,64,Female,Colorado,0,24,Quarterly
2767,66,Female,Tennessee,0,47,Monthly
2768,31,Female,Iowa,0,31,Monthly
2769,55,Female,Kansas,0,28,Bi-Weekly
2770,32,Female,Oklahoma,0,13,Weekly
2771,50,Female,Nebraska,0,22,Quarterly
2772,58,Female,Maryland,0,12,Fortnightly
2773,18,Female,Pennsylvania,0,10,Every 3 Months
2774,39,Female,Arizona,0,45,Quarterly
2775,56,Female,Oklahoma,0,42,Quarterly
2776,37,Female,Montana,0,16,Weekly
2777,46,Female,Wyoming,0,6,Annually
2778,52,Female,Idaho,0,28,Every 3 Months
2779,70,Female,Pennsylvania,0,24,Bi-Weekly
2780,61,Female,Montana,0,14,Fortnightly
2781,33,Female,Ohio,0,29,Fortnightly
2782,65,Female,Mississippi,0,33,Weekly
2783,41,Female,Idaho,0,30,Annually
2784,19,Female,Virginia,0,26,Quarterly
2785,33,Female,Idaho,0,12,Every 3 Months
2786,53,Female,Louisiana,0,13,Monthly
2787,54,Female,Colorado,0,41,Every 3 Months
2788,36,Female,West Virginia,0,4,Fortnightly
2789,56,Female,Rhode Island,0,2,Annually
2790,28,Female,North Carolina,0,28,Bi-Weekly
2791,34,Female,Maine,0,24,Annually
2792,43,Female,Iowa,0,14,Fortnightly
2793,54,Female,Kentucky,0,11,Weekly
2794,37,Female,Massachusetts,0,27,Bi-Weekly
2795,33,Female,New York,0,7,Fortnightly
2796,33,Female,Nebraska,0,49,Annually
2797,55,Female,Oklahoma,0,21,Annually
2798,63,Female,Oklahoma,0,10,Every 3 Months
2799,52,Female,Rhode Island,0,37,Weekly
2800,23,Female,Maine,0,9,Every 3 Months
2801,70,Female,Arkansas,0,14,Bi-Weekly
2802,64,Female,New Mexico,0,30,Annually
2803,22,Female,Hawaii,0,42,Fortnightly
2804,46,Female,Idaho,0,31,Monthly
2805,65,Female,South Carolina,0,48,Every 3 Months
2806,18,Female,Nevada,0,48,Quarterly
2807,45,Female,South Carolina,0,50,Annually
2808,56,Female,Maryland,0,10,Fortnightly
2809,49,Female,Tennessee,0,45,Every 3 Months
2810,66,Female,Arkansas,0,27,Quarterly
2811,27,Female,Arizona,0,10,Fortnightly
2812,69,Female,Ohio,0,19,Quarterly
2813,66,Female,North Dakota,0,1,Every 3 Months
2814,45,Female,Vermont,0,39,Quarterly
2815,31,Female,Minnesota,0,14,Monthly
2816,33,Female,Idaho,0,40,Every 3 Months
2817,43,Female,Maryland,0,45,Weekly
2818,25,Female,South Carolina,0,6,Weekly
2819,46,Female,California,0,12,Annually
2820,67,Female,Georgia,0,19,Monthly
2821,26,Female,Vermont,0,5,Bi-Weekly
2822,35,Female,Georgia,0,37,Monthly
2823,61,Female,New Jersey,0,33,Quarterly
2824,26,Female,Utah,0,47,Bi-Weekly
2825,39,Female,Utah,0,49,Quarterly
2826,69,Female,North Carolina,0,28,Annually
2827,32,Female,Florida,0,23,Annually
2828,20,Female,Wisconsin,0,11,Bi-Weekly
2829,25,Female,Tennessee,0,33,Quarterly
2830,56,Female,Arizona,0,47,Weekly
2831,63,Female,Oregon,0,13,Every 3 Months
2832,34,Female,Virginia,0,4,Weekly
2833,29,Female,Maryland,0,40,Quarterly
2834,43,Female,Arkansas,0,19,Monthly
2835,39,Female,Texas,0,17,Weekly
2836,33,Female,Vermont,0,7,Annually
2837,51,Female,Wyoming,0,21,Bi-Weekly
2838,65,Female,Alabama,0,44,Weekly
2839,51,Female,Maine,0,2,Weekly
2840,70,Female,South Dakota,0,30,Monthly
2841,40,Female,West Virginia,0,41,Annually
2842,19,Female,Ohio,0,31,Weekly
2843,28,Female,Arizona,0,48,Quarterly
2844,51,Female,Ohio,0,41,Weekly
2845,32,Female,New Mexico,0,42,Annually
2846,26,Female,South Dakota,0,39,Every 3 Months
2847,50,Female,Oklahoma,0,15,Bi-Weekly
2848,68,Female,Connecticut,0,3,Every 3 Months
2849,33,Female,Wisconsin,0,28,Quarterly
2850,56,Female,New Hampshire,0,27,Bi-Weekly
2851,57,Female,Nebraska,0,36,Annually
2852,58,Female,Nevada,0,42,Monthly
2853,40,Female,New York,0,30,Weekly
2854,37,Female,Pennsylvania,0,9,Weekly
2855,36,Female,Delaware,0,25,Monthly
2856,29,Female,Mississippi,0,33,Quarterly
2857,65,Female,Iowa,0,31,Monthly
2858,44,Female,Utah,0,35,Monthly
2859,34,Female,Maryland,0,46,Monthly
2860,31,Female,Utah,0,29,Annually
2861,28,Female,Rhode Island,0,49,Weekly
2862,66,Female,Maryland,0,27,Monthly
2863,68,Female,Hawaii,0,5,Every 3 Months
2864,37,Female,Connecticut,0,18,Monthly
2865,58,Female,Illinois,0,31,Weekly
2866,28,Female,California,0,27,Fortnightly
2867,54,Female,Connecticut,0,19,Annually
2868,21,Female,Colorado,0,33,Fortnightly
2869,45,Female,Colorado,0,42,Every 3 Months
2870,57,Female,Georgia,0,16,Weekly
2871,47,Female,North Dakota,0,49,Every 3 Months
2872,46,Female,Idaho,0,40,Bi-Weekly
2873,63,Female,Connecticut,0,5,Annually
2874,44,Female,Montana,0,8,Monthly
2875,36,Female,Colorado,0,2,Annually
2876,24,Female,Kentucky,0,14,Weekly
2877,65,Female,New Mexico,0,5,Fortnightly
2878,32,Female,New Jersey,0,34,Monthly
2879,63,Female,California,0,13,Annually
2880,62,Female,North Dakota,0,31,Annually
2881,19,Female,Florida,0,43,Quarterly
2882,38,Female,Texas,0,6,Annually
2883,59,Female,Oklahoma,0,23,Bi-Weekly
2884,22,Female,Rhode Island,0,10,Weekly
2885,55,Female,Arkansas,0,47,Every 3 Months
2886,29,Female,Nevada,0,14,Bi-Weekly
2887,42,Female,Utah,0,29,Weekly
2888,23,Female,Kentucky,0,12,Bi-Weekly
2889,70,Female,Wisconsin,0,25,Quarterly
2890,64,Female,Minnesota,0,21,Annually
2891,39,Female,North Dakota,0,23,Monthly
2892,47,Female,Ohio,0,10,Monthly
2893,22,Female,Nevada,0,47,Monthly
2894,69,Female,Kentucky,0,44,Every 3 Months
2895,35,Female,Kentucky,0,41,Annually
2896,56,Female,Montana,0,29,Monthly
2897,30,Female,Delaware,0,2,Every 3 Months
2898,43,Female,Montana,0,2,Fortnightly
2899,23,Female,New Jersey,0,29,Annually
2900,50,Female,Nebraska,0,22,Fortnightly
2901,41,Female,Maryland,0,23,Bi-Weekly
2902,41,Female,Alabama,0,46,Quarterly
2903,27,Female,North Carolina,0,19,Bi-Weekly
2904,38,Female,Delaware,0,24,Every 3 Months
2905,41,Female,Iowa,0,43,Monthly
2906,58,Female,New York,0,14,Fortnightly
2907,58,Female,Virginia,0,7,Annually
2908,19,Female,Maryland,0,50,Bi-Weekly
2909,43,Female,Texas,0,15,Every 3 Months
2910,27,Female,Louisiana,0,40,Every 3 Months
2911,32,Female,Mississippi,0,41,Monthly
2912,28,Female,Ohio,0,34,Quarterly
2913,48,Female,Oregon,0,27,Bi-Weekly
2914,43,Female,Wyoming,0,12,Every 3 Months
2915,45,Female,Pennsylvania,0,1,Bi-Weekly
2916,26,Female,Oregon,0,39,Bi-Weekly
2917,62,Female,Oklahoma,0,13,Bi-Weekly
2918,58,Female,Colorado,0,50,Annually
2919,19,Female,New York,0,36,Weekly
2920,64,Female,Minnesota,0,31,Monthly
2921,33,Female,Texas,0,3,Bi-Weekly
2922,20,Female,Wisconsin,0,11,Fortnightly
2923,45,Female,Kentucky,0,16,Quarterly
2924,28,Female,Pennsylvania,0,12,Quarterly
2925,47,Female,Rhode Island,0,37,Every 3 Months
2926,54,Female,Illinois,0,43,Every 3 Months
2927,64,Female,Maryland,0,9,Weekly
2928,45,Female,Missouri,0,15,Bi-Weekly
2929,40,Female,Alabama,0,17,Weekly
2930,31,Female,Maine,0,42,Fortnightly
2931,38,Female,Mississippi,0,14,Monthly
2932,36,Female,Alabama,0,49,Bi-Weekly
2933,65,Female,Alaska,0,3,Quarterly
2934,27,Female,Illinois,0,28,Monthly
2935,38,Female,Idaho,0,41,Quarterly
2936,58,Female,North Carolina,0,11,Weekly
2937,31,Female,Washington,0,46,Weekly
2938,28,Female,West Virginia,0,15,Weekly
2939,28,Female,Maine,0,15,Monthly
2940,32,Female,Kentucky,0,34,Weekly
2941,61,Female,Massachusetts,0,13,Monthly
2942,38,Female,Pennsylvania,0,27,Monthly
2943,54,Female,Hawaii,0,37,Weekly
2944,29,Female,Virginia,0,37,Monthly
2945,50,Female,New York,0,4,Every 3 Months
2946,32,Female,Delaware,0,1,Every 3 Months
2947,38,Female,Hawaii,0,29,Quarterly
2948,52,Female,Nebraska,0,50,Annually
2949,61,Female,Vermont,0,38,Bi-Weekly
2950,25,Female,Iowa,0,15,Annually
2951,22,Female,Iowa,0,44,Every 3 Months
2952,47,Female,Arkansas,0,14,Weekly
2953,50,Female,Alabama,0,5,Monthly
2954,45,Female,Maryland,0,11,Annually
2955,33,Female,South Dakota,0,15,Annually
2956,42,Female,Vermont,0,46,Annually
2957,52,Female,Montana,0,30,Monthly
2958,69,Female,South Dakota,0,2,Annually
2959,55,Female,Ohio,0,28,Monthly
2960,38,Female,Texas,0,9,Quarterly
2961,57,Female,Indiana,0,47,Weekly
2962,33,Female,New Hampshire,0,21,Bi-Weekly
2963,57,Female,California,0,42,Every 3 Months
2964,52,Female,Maine,0,28,Weekly
2965,44,Female,Ohio,0,13,Fortnightly
2966,48,Female,Delaware,0,25,Fortnightly
2967,52,Female,Oklahoma,0,38,Every 3 Months
2968,34,Female,Indiana,0,40,Annually
2969,26,Female,South Carolina,0,25,Every 3 Months
2970,36,Female,Vermont,0,20,Every 3 Months
2971,24,Female,Kansas,0,44,Bi-Weekly
2972,30,Female,Utah,0,9,Every 3 Months
2973,31,Female,New York,0,11,Every 3 Months
2974,25,Female,Indiana,0,3,Fortnightly
2975,57,Female,Tennessee,0,34,Weekly
2976,61,Female,Georgia,0,48,Every 3 Months
2977,30,Female,Nebraska,0,28,Fortnightly
2978,38,Female,Washington,0,20,Annually
2979,53,Female,Idaho,0,49,Fortnightly
2980,31,Female,Louisiana,0,14,Weekly
2981,70,Female,New Jersey,0,9,Monthly
2982,21,Female,Delaware,0,37,Annually
2983,33,Female,Wisconsin,0,4,Weekly
2984,60,Female,West Virginia,0,1,Quarterly
2985,45,Female,Texas,0,36,Bi-Weekly
2986,46,Female,Hawaii,0,21,Bi-Weekly
2987,62,Female,Arizona,0,16,Monthly
2988,63,Female,Louisiana,0,42,Monthly
2989,69,Female,Nevada,0,31,Monthly
2990,46,Female,Rhode Island,0,6,Weekly
2991,69,Female,Illinois,0,24,Monthly
